paper_id,pagerank,pagerankrank
6163,0.0003472016298054213,1571
6279,0.0003472016298054213,1572
3200,0.00034719264595026286,1573
3046,0.00034719264595026286,1574
6398,0.0003470166756824367,1575
4488,0.00034574508567479875,1576
2325,0.00034569374005880764,1577
1945,0.00034569374005880764,1578
1036,0.00034567847171693887,1579
3664,0.0003454136873646674,1580
1222,0.00034512034555148535,1581
4335,0.0003448702471386399,1582
6528,0.00034462774260418633,1583
1497,0.00034449849469637235,1584
4278,0.0003441370255163499,1585
6271,0.0003441243309568344,1586
4621,0.00034410956138059375,1587
3387,0.00034403888154678773,1588
6090,0.00034343887124293045,1589
1860,0.0003431213437648759,1590
1533,0.0003431213437648759,1591
949,0.00034283821743618336,1592
1795,0.0003428174151565254,1593
6093,0.0003427601760529379,1594
3176,0.0003425674173070929,1595
1319,0.00034239174836638307,1596
3715,0.00034238149830743264,1597
3439,0.00034223750460584773,1598
2897,0.0003421445125087647,1599
1588,0.00034181066856308034,1600
3233,0.00034172255356556104,1601
227,0.0003413857226305054,1602
2382,0.0003413793724566577,1603
2727,0.0003413793724566577,1604
5474,0.0003413088680798454,1605
6221,0.00034120666893535626,1606
1863,0.0003409940307592047,1607
1046,0.0003409504516911201,1608
4956,0.00034084469373550245,1609
5532,0.0003408033252490152,1610
5529,0.0003408033252490152,1611
198,0.0003407114042358015,1612
3380,0.0003405613771928406,1613
1639,0.00034048631040673686,1614
2529,0.0003404321742860753,1615
4633,0.0003403966304876317,1616
4452,0.0003403966304876317,1617
2549,0.00033995405107652556,1618
2806,0.00033995405107652556,1619
4765,0.00033991889227692995,1620
3747,0.00033976109386961206,1621
4288,0.0003392779828337157,1622
5936,0.00033894255474847536,1623
3488,0.00033859229417747754,1624
4384,0.00033829371738649264,1625
736,0.00033818357878379204,1626
5279,0.00033801884568675694,1627
656,0.0003379857297077474,1628
6253,0.0003379278085119478,1629
3572,0.00033785029815913865,1630
2980,0.00033785029815913865,1631
4954,0.0003375495864891322,1632
5450,0.0003373444987781253,1633
2656,0.0003373124570070616,1634
2798,0.00033702964790153123,1635
6590,0.0003368224658623808,1636
1973,0.0003366601709200022,1637
3908,0.00033646265087156264,1638
4136,0.0003364388022658706,1639
5294,0.00033623388441307713,1640
3601,0.0003361818779447252,1641
2808,0.0003361190268174283,1642
3376,0.0003361190268174283,1643
6414,0.0003360750525675035,1644
672,0.0003358932599528681,1645
4987,0.0003356834195385075,1646
3248,0.0003356153333434219,1647
3673,0.0003355757497205475,1648
3627,0.0003355757497205475,1649
3808,0.0003353533356486214,1650
3220,0.0003353050135168328,1651
5782,0.00033528333183238033,1652
5669,0.00033527829792286617,1653
5737,0.00033471196137729284,1654
3006,0.0003345813040725091,1655
3626,0.00033456702968638835,1656
6585,0.0003344903726268867,1657
5675,0.0003340700775638991,1658
1774,0.0003340185447375391,1659
1554,0.0003340185447375391,1660
5792,0.0003338676832505466,1661
5019,0.0003336665969750689,1662
4429,0.00033350930104017717,1663
621,0.0003334816119271859,1664
6499,0.00033344352044239334,1665
3179,0.00033335216092919237,1666
1134,0.00033328636397936295,1667
4562,0.0003332074387215193,1668
3472,0.0003329641080552509,1669
6328,0.00033295231704122196,1670
5388,0.00033293814612954387,1671
5848,0.0003328434073027707,1672
4945,0.0003328285342187457,1673
3025,0.0003326852135348862,1674
1443,0.00033264043387746714,1675
2652,0.00033252383778042597,1676
2330,0.0003322444303987692,1677
2343,0.0003322444303987692,1678
5210,0.0003321684404690652,1679
4177,0.00033215045516432113,1680
2941,0.00033205608815168675,1681
3101,0.0003320560881516867,1682
1667,0.0003319865741176626,1683
4094,0.0003317896729542032,1684
1103,0.0003317086762951996,1685
4985,0.0003316866267724013,1686
5763,0.0003316355620687237,1687
6455,0.000331213291057194,1688
4570,0.00033107280095243856,1689
2745,0.0003309072526581443,1690
4893,0.00033082546338144783,1691
2610,0.00033056188150641034,1692
4396,0.00033052523825562126,1693
5794,0.00032980461642951464,1694
6046,0.0003295949253857878,1695
682,0.0003295805087558123,1696
5075,0.0003288974611722493,1697
5415,0.0003288192521519265,1698
3205,0.0003286479247648558,1699
1091,0.000328633232143787,1700
1062,0.00032860542854227007,1701
4017,0.00032847804876882025,1702
3953,0.0003283796726813576,1703
511,0.00032804608974038057,1704
1865,0.0003279770937548734,1705
2120,0.0003279770937548734,1706
5469,0.0003277435678775855,1707
5069,0.00032768682944286605,1708
5377,0.00032762149089416825,1709
4251,0.00032761745339347515,1710
5958,0.00032754960469967825,1711
5683,0.00032753186196439737,1712
6201,0.00032753186196439737,1713
1389,0.00032750919912795807,1714
1345,0.0003274984782584243,1715
5519,0.0003273278692330284,1716
3530,0.0003269421780199469,1717
4211,0.00032658210493868156,1718
2691,0.00032573636396497017,1719
2467,0.0003254156007475977,1720
2253,0.0003254156007475977,1721
5659,0.00032530478163857787,1722
1180,0.0003251798990024263,1723
2947,0.00032509538664048993,1724
1012,0.00032499028118814725,1725
3494,0.0003248300884386369,1726
1152,0.0003247281484120678,1727
4283,0.0003245469242280342,1728
4778,0.00032438021352405145,1729
2719,0.00032415396173152334,1730
5986,0.00032410869756677456,1731
3691,0.0003240785819525694,1732
2676,0.0003240608614300599,1733
3448,0.0003240494945068492,1734
2431,0.00032394789934011507,1735
619,0.0003236461726578507,1736
2026,0.0003235848325383815,1737
6204,0.0003234482753369327,1738
6268,0.00032343640655297073,1739
5951,0.0003233694800856891,1740
4123,0.00032327896358986266,1741
3778,0.0003231703116059465,1742
2361,0.00032309315442783667,1743
3777,0.00032301580558705877,1744
2354,0.0003229996441195413,1745
4035,0.0003229935574295698,1746
4478,0.0003225519864728901,1747
2479,0.00032253496722675374,1748
3245,0.000322509464384551,1749
3639,0.0003224464962398238,1750
3018,0.00032236413420095754,1751
3335,0.00032232746340352087,1752
2214,0.0003222308082583629,1753
2258,0.00032219280073998046,1754
3455,0.000322076295335303,1755
2881,0.000322057227987305,1756
4361,0.00032199667763619456,1757
4776,0.0003219835138008968,1758
3528,0.0003219835138008968,1759
3552,0.0003219498806567814,1760
5261,0.0003219474109625008,1761
943,0.00032144946383046315,1762
250,0.0003214132653673249,1763
3519,0.00032131263870494855,1764
5953,0.0003211926281520178,1765
5238,0.00032105595434004335,1766
2537,0.0003210105433158418,1767
723,0.00032098298402917497,1768
4912,0.00032093802659569553,1769
965,0.0003207214927533322,1770
5919,0.00032062785512858153,1771
1431,0.00032039174419172924,1772
2105,0.00032034009347822474,1773
5325,0.00032002943554570643,1774
5262,0.0003200116776867361,1775
4355,0.0003199981569159135,1776
3145,0.00031978328421307725,1777
1376,0.0003196600115754244,1778
1768,0.0003195039340159296,1779
1539,0.0003195039340159296,1780
1348,0.0003195039340159296,1781
5269,0.0003194612653659443,1782
5598,0.0003192976050340436,1783
2032,0.00031907446714514454,1784
2192,0.0003187861421183464,1785
2704,0.0003187861421183464,1786
2372,0.0003187861421183464,1787
3300,0.0003187712139131447,1788
6131,0.0003186927486029687,1789
5030,0.0003183755834419272,1790
5757,0.0003180396699887289,1791
3470,0.0003179887204112325,1792
5067,0.0003178906317599792,1793
1098,0.0003178741046748136,1794
1341,0.0003178741046748136,1795
3787,0.0003176848132549485,1796
902,0.0003176416771198864,1797
3688,0.0003175952647148609,1798
6033,0.0003175945858272105,1799
622,0.0003174118117817762,1800
2527,0.00031727291472718745,1801
1864,0.00031727291472718745,1802
3910,0.00031726729854058205,1803
3537,0.0003172353716383844,1804
5328,0.0003172352801195266,1805
2530,0.0003172007237553518,1806
1080,0.00031709959009261555,1807
4250,0.000316828887449251,1808
4760,0.000316828887449251,1809
361,0.00031663858325393305,1810
3174,0.00031663022776016276,1811
4749,0.0003166064459292683,1812
2471,0.0003165482914788495,1813
6364,0.0003164543939972724,1814
3698,0.0003164476940634371,1815
3973,0.0003164476940634371,1816
5368,0.00031642963427950334,1817
3423,0.00031642606046779643,1818
6256,0.0003161283266944497,1819
2395,0.00031594804109487905,1820
3952,0.000315907355013052,1821
3356,0.0003158968974231117,1822
3092,0.00031587078805379425,1823
3224,0.00031584334479656327,1824
3589,0.0003158314384851468,1825
5674,0.0003157838255381454,1826
627,0.0003157603327613266,1827
730,0.0003157603327613266,1828
3118,0.00031550805757668863,1829
5714,0.0003152515961957324,1830
3496,0.00031518233345119033,1831
2370,0.00031506757731669476,1832
2776,0.000314970388104085,1833
4807,0.0003148989966606534,1834
5430,0.00031488366859829225,1835
950,0.0003148504454465524,1836
381,0.0003148504454465524,1837
715,0.0003148504454465524,1838
792,0.0003148504454465524,1839
1576,0.00031474213864649713,1840
2040,0.0003146810695327789,1841
2385,0.0003146711781451249,1842
6547,0.0003146095562333035,1843
5668,0.0003145122396040566,1844
3282,0.00031433221478393365,1845
2279,0.00031421602889652696,1846
2775,0.00031421602889652696,1847
3086,0.00031421602889652696,1848
3891,0.00031418866638680036,1849
5441,0.0003141852193721013,1850
1954,0.0003140830190861663,1851
4334,0.00031408000799747177,1852
1406,0.00031388289017958995,1853
3605,0.00031386985189229394,1854
4180,0.00031376826957973426,1855
3293,0.00031376826957973426,1856
2345,0.00031374884080202873,1857
6394,0.00031371648589498073,1858
5834,0.00031371648589498073,1859
1678,0.0003135765013572942,1860
4995,0.00031355985152121,1861
5761,0.0003134697733028969,1862
3656,0.00031330059333405363,1863
5558,0.00031329301686055416,1864
5712,0.00031311985747809205,1865
614,0.000312924279957945,1866
1534,0.0003128882037177303,1867
2168,0.0003125297755605673,1868
302,0.0003125012329665164,1869
6474,0.00031240951538338255,1870
5241,0.00031240951538338255,1871
6437,0.00031238579021059367,1872
4540,0.00031228069467938933,1873
2730,0.00031225371288040273,1874
314,0.0003122338825919786,1875
1876,0.00031213240160375883,1876
5448,0.0003118976873459502,1877
4040,0.00031184234903948433,1878
3968,0.00031180579093741226,1879
3565,0.00031180579093741226,1880
1773,0.00031173536763587844,1881
4877,0.0003116975073259713,1882
1408,0.0003116914034692298,1883
1571,0.0003116785683407327,1884
4918,0.0003113833453792027,1885
5583,0.00031108956035399955,1886
1651,0.0003110783902872766,1887
1896,0.0003110783902872766,1888
5918,0.0003109183733983364,1889
5267,0.0003108068715283106,1890
6047,0.0003106335137317559,1891
4199,0.0003101490246452645,1892
4105,0.00031001367005357446,1893
4557,0.00030997757466893415,1894
4451,0.0003099572692163698,1895
1467,0.00030993777980659553,1896
5205,0.00030983483005085394,1897
3703,0.00030978386684173804,1898
5898,0.0003097325564635905,1899
3028,0.00030971974553682826,1900
5360,0.00030970508530201,1901
5227,0.0003095563268999854,1902
4638,0.000309421528678296,1903
2007,0.0003093503833401017,1904
1752,0.00030915576124032726,1905
6128,0.0003091084744394981,1906
5307,0.0003089979339086019,1907
3675,0.0003089245173302849,1908
3486,0.0003088815654455269,1909
4704,0.00030877357565289474,1910
3270,0.0003087604900435915,1911
2281,0.0003086310040105236,1912
2554,0.0003086310040105236,1913
5533,0.00030859862547904783,1914
3701,0.0003085840511461304,1915
2864,0.00030848729916744725,1916
1505,0.00030834985152245956,1917
319,0.0003083309534561858,1918
925,0.0003083309534561858,1919
5000,0.00030822171171563913,1920
5101,0.0003082011837860147,1921
1086,0.00030810416669818864,1922
1894,0.0003080421495841824,1923
947,0.00030797687127445526,1924
809,0.0003079615694209929,1925
3862,0.0003079282022061955,1926
3969,0.00030792403813763444,1927
5859,0.0003078863778776052,1928
4377,0.00030775621567344916,1929
5987,0.00030773809247033895,1930
6418,0.0003076992026800704,1931
5926,0.00030748017558219684,1932
2006,0.00030720364087559915,1933
2335,0.00030718303098834,1934
2294,0.00030718303098834,1935
5350,0.00030715418970486685,1936
3172,0.00030710589212094635,1937
3258,0.000307088171811192,1938
3166,0.00030708702837059656,1939
6140,0.0003067853599769444,1940
5708,0.0003067853599769444,1941
1177,0.00030664710105229024,1942
5494,0.0003066399853995178,1943
5871,0.00030660644953240713,1944
4906,0.0003065886177490613,1945
2033,0.0003063926794223096,1946
3816,0.00030635612255959537,1947
4423,0.00030635612255959537,1948
3986,0.0003060903153090381,1949
4827,0.0003059949671530765,1950
5421,0.00030598217433400914,1951
971,0.0003058616007539749,1952
5445,0.000305718087338901,1953
5245,0.000305718087338901,1954
2261,0.0003055726185006104,1955
5321,0.00030549313972485874,1956
4986,0.00030546062540643125,1957
3264,0.00030536296841627734,1958
6238,0.00030525980088717955,1959
6164,0.00030525980088717955,1960
218,0.0003052111231377079,1961
4220,0.00030505388135197286,1962
2095,0.0003049823726145357,1963
2552,0.00030493231636419504,1964
3573,0.0003042249020300919,1965
5911,0.00030412948515794896,1966
2988,0.00030409146535993216,1967
3937,0.00030403586927165387,1968
4144,0.00030395550825951056,1969
2681,0.00030393893854510276,1970
2352,0.0003038778722885523,1971
6317,0.00030380695038093963,1972
1749,0.0003037562902224071,1973
5182,0.0003035492173322214,1974
2748,0.00030346892243618797,1975
2666,0.0003034257964908217,1976
4865,0.0003033236978197337,1977
1870,0.0003032177308335717,1978
4349,0.0003028499596557363,1979
1964,0.0003028293966419335,1980
4930,0.0003026605733607272,1981
4931,0.0003026605733607272,1982
3043,0.00030265471824571406,1983
5193,0.00030230528254077506,1984
4357,0.00030217787530938486,1985
5478,0.00030202345564667984,1986
4511,0.00030202345564667984,1987
3003,0.0003018308588521146,1988
5273,0.00030178287898558604,1989
6171,0.00030160620682872656,1990
3041,0.00030148971678780007,1991
6152,0.00030148593843675885,1992
5033,0.0003014801905542258,1993
5793,0.00030141261300342404,1994
2788,0.00030135782451978777,1995
5614,0.0003011465339989171,1996
3386,0.0003011360869872875,1997
6294,0.00030105846796571245,1998
2763,0.0003009191926710282,1999
4209,0.00030058613638804234,2000
2898,0.0003005553745797742,2001
4962,0.0003004748529146901,2002
6567,0.0003003284244164129,2003
1832,0.00030025039570426385,2004
3305,0.0003002154598050619,2005
1797,0.00030016497014980317,2006
6374,0.0003000957639426701,2007
5234,0.0003000905294643259,2008
5783,0.00030003936397004626,2009
3705,0.00030003238532690536,2010
4872,0.000299922515125652,2011
3963,0.00029983351017499475,2012
3417,0.00029979863134521064,2013
1206,0.0002997947158031464,2014
4703,0.0002994195457551274,2015
6310,0.0002993658649039117,2016
4688,0.000299283001214366,2017
5637,0.00029917369416120043,2018
4489,0.00029916382641082895,2019
5256,0.00029910732069594843,2020
5407,0.0002991013437488159,2021
6338,0.0002990754034643053,2022
6049,0.0002990754034643053,2023
2231,0.00029904114773077206,2024
905,0.0002989134490863815,2025
3762,0.0002988266959322799,2026
5590,0.00029874008932641164,2027
1663,0.0002986067621042501,2028
4754,0.00029857558125478517,2029
6037,0.0002985626853995761,2030
3499,0.0002985075157534752,2031
784,0.0002983337142753293,2032
5725,0.00029829549895414934,2033
3502,0.0002980717515482622,2034
4589,0.0002980452015543173,2035
1635,0.00029794883119380126,2036
2263,0.000297940812114616,2037
2495,0.000297940812114616,2038
6249,0.0002979107175759423,2039
2596,0.00029775203249236636,2040
6203,0.0002976786161665146,2041
4926,0.00029765594245644516,2042
2066,0.00029759680346193974,2043
4084,0.0002975127931830537,2044
2986,0.0002974528944947,2045
5685,0.00029724862128168144,2046
3768,0.0002972355507874832,2047
5353,0.00029716976145614105,2048
2836,0.0002971530032907254,2049
4944,0.00029680819739424176,2050
5505,0.0002967288217244998,2051
6123,0.0002967288217244998,2052
4201,0.00029657770611610647,2053
1961,0.00029653476387109007,2054
2989,0.00029653476387109007,2055
2306,0.00029653476387109007,2056
2358,0.0002965243312546131,2057
4415,0.00029650924241313555,2058
6014,0.00029582869105765304,2059
4043,0.000295552406945633,2060
6273,0.000295540309956937,2061
990,0.00029540553247552276,2062
4883,0.0002953621680819551,2063
3998,0.0002952036370855696,2064
1931,0.00029512682961253285,2065
2349,0.00029501768731718647,2066
2181,0.00029501768731718647,2067
6327,0.0002948377673228708,2068
3274,0.00029481064650992367,2069
3361,0.00029473007783196943,2070
2619,0.00029469061687087633,2071
2746,0.00029469061687087633,2072
1785,0.00029445662752415304,2073
4109,0.00029429036612130624,2074
5874,0.0002941881534568309,2075
4254,0.00029418656768670287,2076
5451,0.00029418484435589067,2077
6459,0.00029417086689383,2078
4555,0.0002940900339600248,2079
4119,0.0002939181847227673,2080
5618,0.00029389413777508843,2081
1044,0.0002937949445645145,2082
4435,0.00029371986794401534,2083
5564,0.00029369091265394514,2084
5487,0.00029365872912414683,2085
1918,0.0002936305071425244,2086
6030,0.0002936106002268323,2087
3336,0.0002935669908219789,2088
5446,0.00029354305390423926,2089
2520,0.0002933849001099194,2090
6513,0.0002933555875981534,2091
4257,0.0002931200184063454,2092
187,0.00029308067727546665,2093
6174,0.00029300722532195876,2094
5220,0.0002930025064428097,2095
2578,0.0002927342066261739,2096
5006,0.00029260184361990996,2097
235,0.0002925839924035175,2098
2307,0.00029256568615566896,2099
1903,0.0002925012334559919,2100
1333,0.0002924461825084316,2101
3766,0.0002923577752830298,2102
1018,0.0002922601600166191,2103
2262,0.00029225242212273423,2104
3038,0.00029200379160622213,2105
4060,0.00029198804535633845,2106
6180,0.0002919753719820428,2107
6040,0.0002919753719820428,2108
6526,0.00029197202497789333,2109
3671,0.00029191798641999955,2110
4406,0.00029184915994708683,2111
5462,0.0002918437018553249,2112
2428,0.00029174998865338675,2113
2994,0.00029173564109668263,2114
2045,0.000291567152836116,2115
2972,0.00029154411871508515,2116
2920,0.00029154411871508515,2117
2627,0.0002914566109536638,2118
5387,0.0002914510120978194,2119
3741,0.0002913990795409712,2120
999,0.00029139246123093394,2121
841,0.0002912346736672786,2122
3832,0.000291122355760629,2123
1835,0.0002910774578352644,2124
375,0.0002910317373404182,2125
4182,0.00029095915299117466,2126
3923,0.0002909329615054592,2127
509,0.0002909076327493811,2128
400,0.0002909076327493811,2129
466,0.0002908617503789203,2130
2633,0.00029071377712596206,2131
2694,0.00029054922482936175,2132
2191,0.00029037281075493644,2133
2493,0.00029028580508677973,2134
1770,0.0002902489078299093,2135
4172,0.0002898462518496902,2136
5292,0.0002898421908805035,2137
5694,0.00028963547832442483,2138
5707,0.0002895241765952223,2139
4331,0.0002894211707130564,2140
5483,0.0002893054976059722,2141
5965,0.00028886906875815073,2142
2664,0.00028876315187122625,2143
6600,0.00028866778209875316,2144
6077,0.00028866546157419934,2145
1867,0.0002886082564086312,2146
1658,0.0002886046803983059,2147
4882,0.00028858931208951277,2148
6198,0.00028857343633071286,2149
3936,0.0002885077039998771,2150
3921,0.00028826189169474576,2151
1398,0.00028810595138567394,2152
1885,0.00028810595138567394,2153
1738,0.00028810595138567394,2154
584,0.0002881055053552537,2155
5464,0.00028807218329329374,2156
1963,0.00028806946474051035,2157
1859,0.00028795905150323317,2158
6452,0.00028793842275634697,2159
4264,0.00028790104118085047,2160
5264,0.00028784159900896396,2161
5886,0.0002878410821454092,2162
4223,0.0002876831518192505,2163
3939,0.00028750174421935363,2164
2065,0.00028746328796594,2165
6411,0.0002872744172161619,2166
4472,0.0002870823679409574,2167
4641,0.0002870537063469116,2168
3372,0.00028705204617199623,2169
3681,0.00028705204617199623,2170
4120,0.00028705050218881,2171
4100,0.0002869425673008339,2172
546,0.0002869139622815376,2173
4845,0.00028686226155221254,2174
6350,0.0002867784876993808,2175
1965,0.0002867509685666423,2176
5866,0.00028627981772337904,2177
4927,0.00028619620537461847,2178
4,0.0002860835305842776,2179
4643,0.00028600601100796955,2180
5623,0.0002857676483193141,2181
4972,0.0002857367585888214,2182
5860,0.00028561847380930935,2183
6400,0.00028537714245233407,2184
3843,0.00028536044698463194,2185
1703,0.00028503961825119585,2186
4897,0.00028492879105196817,2187
5271,0.000284863179083731,2188
4858,0.0002847573153861765,2189
1779,0.00028474543788207737,2190
4195,0.00028470779937730825,2191
3497,0.0002846715175075404,2192
499,0.00028455295794854626,2193
2116,0.0002844900541145594,2194
2017,0.0002844900541145594,2195
5406,0.00028420708610500564,2196
1181,0.0002841183508918298,2197
2896,0.0002840678960301889,2198
6468,0.0002840458709395235,2199
3321,0.00028403201368742883,2200
1031,0.0002838354352932167,2201
777,0.0002838228531498555,2202
1895,0.0002838086196777618,2203
2625,0.00028373501383451363,2204
2851,0.00028373501383451363,2205
2198,0.00028373501383451363,2206
2364,0.00028373501383451363,2207
5178,0.00028365451962977046,2208
502,0.00028349414358634287,2209
2312,0.00028346367602583895,2210
5275,0.0002833954200899215,2211
1917,0.0002833869154589526,2212
4130,0.0002832905751979237,2213
3935,0.00028326061050590995,2214
3606,0.00028295474902301904,2215
34,0.0002828714579358173,2216
246,0.0002828714579358173,2217
6463,0.0002828416631953501,2218
1602,0.0002827192252152087,2219
1404,0.00028270111532383355,2220
6458,0.00028269182782246635,2221
2998,0.00028268654293061484,2222
4449,0.00028267106841313477,2223
623,0.00028261903576393924,2224
2919,0.00028248210878573934,2225
1179,0.00028242174035905616,2226
4981,0.0002823068833161312,2227
4062,0.00028221224093815414,2228
4734,0.0002821529358071053,2229
3724,0.0002820408055348876,2230
4644,0.0002820189507477312,2231
4606,0.0002820189507477312,2232
3646,0.00028200867583540266,2233
4493,0.0002818784666312727,2234
3119,0.00028183699307251456,2235
5741,0.0002817655874376289,2236
4916,0.00028147915615664676,2237
1793,0.0002811327881934293,2238
3481,0.0002811056534710828,2239
3614,0.0002809360398207784,2240
1694,0.00028053138617202994,2241
6066,0.00028049423060579645,2242
4774,0.0002802958414366226,2243
1975,0.0002802631373583434,2244
5773,0.0002801302845577519,2245
5894,0.0002800995816780631,2246
5309,0.00028001236081634154,2247
3308,0.00027995784277886514,2248
1387,0.00027980449811269354,2249
4258,0.0002797932373414661,2250
5420,0.00027972967237446003,2251
3721,0.00027955320455301145,2252
5930,0.000279392068469044,2253
4983,0.0002793834134204486,2254
5989,0.00027929949022804734,2255
4393,0.00027905981035916525,2256
5591,0.00027899971108266713,2257
4464,0.00027899971108266713,2258
2984,0.00027897218488190807,2259
2956,0.00027897201932626785,2260
4820,0.0002788833359396286,2261
3819,0.0002788398600715474,2262
685,0.0002787705625451329,2263
1611,0.0002787705625451329,2264
3545,0.00027869278843359725,2265
5110,0.00027862671054062934,2266
4074,0.00027856210532549447,2267
5573,0.00027854450528021495,2268
2709,0.0002781756516711644,2269
6592,0.0002779711801152307,2270
4769,0.0002779665763389205,2271
3217,0.00027778896971241535,2272
3742,0.00027748554502416567,2273
2993,0.0002771850941001279,2274
5825,0.0002770374279479277,2275
6397,0.0002769361469744703,2276
6551,0.0002769170767372278,2277
6442,0.00027691150041076607,2278
6124,0.00027691150041076607,2279
882,0.000276819061404691,2280
2201,0.0002765807270054972,2281
3310,0.00027657602147150296,2282
5014,0.0002765698545157548,2283
297,0.0002765621090568141,2284
1590,0.0002764996300993535,2285
3001,0.00027643403220871816,2286
5359,0.0002764032650904417,2287
2588,0.0002763995244269877,2288
3775,0.00027635312220702614,2289
3920,0.00027622439118130105,2290
4239,0.00027622439118130105,2291
1340,0.0002761171519103375,2292
3874,0.00027598554729666515,2293
2938,0.00027595452000488303,2294
4427,0.00027594651980214583,2295
4840,0.00027592351338951045,2296
3374,0.0002758588954085333,2297
985,0.00027585298851169366,2298
808,0.00027585298851169366,2299
3345,0.00027581076095074483,2300
3852,0.00027581076095074483,2301
5317,0.0002757907984068554,2302
1951,0.00027573369893363277,2303
4829,0.00027550742921524107,2304
4491,0.00027550742921524107,2305
4221,0.0002754618876082522,2306
5192,0.00027540399450611257,2307
4352,0.00027537888497899195,2308
3271,0.0002753170234879595,2309
3285,0.0002752828322169937,2310
4780,0.0002752260654290847,2311
3343,0.0002751559317472897,2312
1553,0.00027500072626514006,2313
3965,0.0002749521915201233,2314
5727,0.00027488480036453515,2315
4908,0.0002746952968209822,2316
1048,0.00027465484805260236,2317
3093,0.00027464396747996597,2318
3064,0.00027463430967287697,2319
5343,0.0002745921037016374,2320
4832,0.00027452279366272595,2321
2859,0.0002744845229569304,2322
5208,0.000274433139238811,2323
4834,0.0002744208694101772,2324
6111,0.0002743820595474113,2325
2819,0.0002742641036613852,2326
5619,0.00027418303713232337,2327
5355,0.00027396170723170313,2328
5767,0.0002738614657059536,2329
5796,0.00027383503371685743,2330
6498,0.0002737803962214854,2331
4725,0.00027375926407522717,2332
2629,0.0002736609063861107,2333
1763,0.0002735628999099127,2334
5925,0.0002735157893438376,2335
2870,0.00027348594226043267,2336
4010,0.00027345105181999916,2337
2398,0.00027341181917174225,2338
5790,0.0002733312598001914,2339
5521,0.0002731258172456801,2340
4719,0.0002731111096681749,2341
3487,0.00027300119202194537,2342
4793,0.0002728254294789076,2343
1517,0.0002726722806035285,2344
1936,0.00027258411965317987,2345
1238,0.00027251827516843564,2346
5702,0.00027249394805025235,2347
4539,0.0002724586368050764,2348
6148,0.00027244106870014475,2349
5181,0.000272334201398987,2350
4200,0.00027218783598560053,2351
1743,0.0002721712952269469,2352
749,0.0002721359897264642,2353
3540,0.0002719724026696311,2354
4019,0.0002719291915842551,2355
6595,0.00027191421594311484,2356
2472,0.0002718554024371085,2357
4500,0.0002718310292018088,2358
5608,0.00027166557640721713,2359
4092,0.00027166460139591383,2360
5349,0.000271534263336284,2361
1439,0.0002714739158887095,2362
4973,0.00027146179587833434,2363
2219,0.00027144444223117233,2364
2711,0.00027144444223117233,2365
4321,0.00027142415631643086,2366
5428,0.0002714048674204455,2367
5722,0.00027134573864500517,2368
433,0.00027123229313792365,2369
2049,0.00027120503626453576,2370
2248,0.0002711571346761362,2371
6161,0.00027114292110101066,2372
516,0.0002709648711067535,2373
5658,0.00027094201291694766,2374
2644,0.00027081965306490526,2375
1028,0.0002707616381611907,2376
2477,0.0002707604048793656,2377
3713,0.00027055616519094407,2378
4277,0.0002704461980043475,2379
3620,0.00027041483210423227,2380
290,0.0002703293651430072,2381
5199,0.0002702346410451021,2382
3699,0.00027011810914343877,2383
4029,0.0002701037708770276,2384
2545,0.0002699037450369558,2385
3632,0.00026980099054105727,2386
4490,0.0002697586460671478,2387
2124,0.00026961379481255814,2388
6206,0.0002695395708905666,2389
6550,0.00026927043040439117,2390
3368,0.00026923668764355327,2391
5066,0.0002691486810304896,2392
4835,0.0002691049748564019,2393
6571,0.0002689340431528788,2394
6515,0.0002687984255666362,2395
6005,0.00026878380863881507,2396
4691,0.0002686180554526551,2397
5057,0.0002685501953802369,2398
5484,0.0002685496571981073,2399
4917,0.0002684840576287519,2400
3612,0.00026836649693522645,2401
4685,0.000268305865353724,2402
4445,0.00026826601364954023,2403
1732,0.00026812449660058396,2404
1815,0.00026803973233454395,2405
2983,0.0002679728023737582,2406
6599,0.00026796139422502344,2407
3930,0.0002679332985943636,2408
4577,0.0002678657320689566,2409
5434,0.0002678548976591096,2410
3183,0.000267795359545523,2411
2319,0.00026774601008963444,2412
192,0.000267640607682161,2413
26,0.000267640607682161,2414
2615,0.0002675163094007497,2415
2865,0.00026749994588726444,2416
3186,0.00026747331074529273,2417
5025,0.0002674710850337119,2418
2926,0.00026740599657604463,2419
3771,0.00026729005298298274,2420
1520,0.0002671424905391676,2421
6091,0.00026713587386823184,2422
2052,0.0002670756753433039,2423
5973,0.0002669728957179626,2424
4004,0.0002668824191607239,2425
2351,0.0002668488462344038,2426
2846,0.00026684624828162947,2427
2210,0.0002666516529329484,2428
1096,0.00026659228829410545,2429
5969,0.0002665393837484796,2430
2101,0.000266522442285435,2431
5413,0.00026645917664659197,2432
5190,0.0002663463926558186,2433
2240,0.0002662849265486904,2434
4524,0.00026618034925545564,2435
3991,0.0002660478795316685,2436
3507,0.00026601888390586113,2437
5816,0.00026601769112129687,2438
5175,0.00026601769112129687,2439
3981,0.0002659537344799178,2440
5710,0.00026586734587934744,2441
5141,0.00026567327055781635,2442
3076,0.0002655760477178447,2443
5206,0.00026552221517449256,2444
1480,0.0002654785223818838,2445
1272,0.0002654785223818838,2446
6158,0.0002653387559662522,2447
2741,0.0002653104277898114,2448
3415,0.0002653104277898114,2449
2888,0.00026518024245755805,2450
