affiliation,cited by count,first name,first name (orig),h-index,id,last name,last name (orig),subject areas
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60001439', 'affiliation-id': '60001439', 'affiliation-name': 'Pennsylvania State University', 'affiliation-city': 'State College', 'affiliation-country': 'United States'}",9714.0,Lee,C. Lee,55.0,21,Giles,Giles,"[{'@abbrev': 'COMP', '@frequency': '473', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '128', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '52', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60004923', 'affiliation-id': '60004923', 'affiliation-name': 'North Carolina State University', 'affiliation-city': 'Raleigh', 'affiliation-country': 'United States'}",663.0,Griff L.,Griff L.,12.0,210,Bilbro,Bilbro,"[{'@abbrev': 'ENGI', '@frequency': '84', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '59', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '46', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60008435', 'affiliation-id': '60008435', 'affiliation-name': 'Tohoku University', 'affiliation-city': 'Sendai', 'affiliation-country': 'Japan'}",793.0,Kangwook,Kang Wook,16.0,2100,Lee,Lee,"[{'@abbrev': 'ENGI', '@frequency': '135', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '81', '$': 'Materials Science (all)'}, {'@abbrev': 'COMP', '@frequency': '33', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60026156', 'affiliation-id': '60026156', 'affiliation-name': 'Gunma University Hospital', 'affiliation-city': 'Maebashi', 'affiliation-country': 'Japan'}",850.0,Tomonori,Tomonori,18.0,2101,Nakamura,Nakamura,"[{'@abbrev': 'PHAR', '@frequency': '59', '$': 'Pharmacology, Toxicology and Pharmaceutics (all)'}, {'@abbrev': 'MEDI', '@frequency': '24', '$': 'Medicine (all)'}, {'@abbrev': 'CHEM', '@frequency': '22', '$': 'Chemistry (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60008435', 'affiliation-id': '60008435', 'affiliation-name': 'Tohoku University', 'affiliation-city': 'Sendai', 'affiliation-country': 'Japan'}",173.0,Yuusuke,Yuusuke,1.0,2102,Yamada,Yamada,"[{'@abbrev': 'ENGI', '@frequency': '1', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '1', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60003780', 'affiliation-id': '60003780', 'affiliation-name': 'Samsung Electronics Co. Ltd.', 'affiliation-city': 'Suwon', 'affiliation-country': 'South Korea'}",2604.0,Kitae,Ki Tae,20.0,2103,Park,Park,"[{'@abbrev': 'ENGI', '@frequency': '162', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '50', '$': 'Materials Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '39', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60008435', 'affiliation-id': '60008435', 'affiliation-name': 'Tohoku University', 'affiliation-city': 'Sendai', 'affiliation-country': 'Japan'}",1669.0,Mitsumasa,Mitsumasa,25.0,2104,Koyanagi,Koyanagi,"[{'@abbrev': 'ENGI', '@frequency': '359', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '168', '$': 'Materials Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '147', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60104837', 'affiliation-id': '60104837', 'affiliation-name': 'Cornell Tech', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}",15079.0,Serge J.,Serge,44.0,2105,Belongie,Belongie,"[{'@abbrev': 'COMP', '@frequency': '219', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '63', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '24', '$': 'Mathematics (all)'}]"
,,,Martijn A. R.,,2106,,Leisink,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/112840460', 'affiliation-id': '112840460', 'affiliation-name': 'Xelerated', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}",84.0,Jakob,Jakob,4.0,2107,Carlström,Carlstr?m,"[{'@abbrev': 'COMP', '@frequency': '9', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '5', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014097', 'affiliation-id': '60014097', 'affiliation-name': 'Indian Institute of Science, Bangalore', 'affiliation-city': 'Bangalore', 'affiliation-country': 'India'}",2288.0,Chiranjib,Chiranjib,18.0,2108,Bhattacharyya,Bhattacharyya,"[{'@abbrev': 'COMP', '@frequency': '124', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '27', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '24', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60009507', 'affiliation-id': '60009507', 'affiliation-name': 'Universite de Montreal', 'affiliation-city': 'Montreal', 'affiliation-country': 'Canada'}",25.0,Charles,Charles,3.0,2109,Dugas,Dugas,"[{'@abbrev': 'COMP', '@frequency': '13', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '2', '$': 'Engineering (all)'}, {'@abbrev': 'DECI', '@frequency': '2', '$': 'Decision Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60024266', 'affiliation-id': '60024266', 'affiliation-name': 'Oak Ridge National Laboratory', 'affiliation-city': 'Oak Ridge', 'affiliation-country': 'United States'}",36.0,Reinhold C.,Reinhold,2.0,211,Mann,Mann,"[{'@abbrev': 'ENGI', '@frequency': '15', '$': 'Engineering (all)'}, {'@abbrev': 'MEDI', '@frequency': '11', '$': 'Medicine (all)'}, {'@abbrev': 'COMP', '@frequency': '11', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60023190', 'affiliation-id': '60023190', 'affiliation-name': 'Centre de Recherches Pour Le Developpement International', 'affiliation-city': 'Ottawa', 'affiliation-country': 'Canada'}",,Francois J.,Fran?ois,,2110,Belisle,B?lisle,"[{'@abbrev': 'EART', '@frequency': '5', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'SOCI', '@frequency': '4', '$': 'Social Sciences (all)'}, {'@abbrev': 'ENVI', '@frequency': '4', '$': 'Environmental Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019176', 'affiliation-id': '60019176', 'affiliation-name': 'Instituto Politecnico Nacional', 'affiliation-city': 'Mexico City', 'affiliation-country': 'Mexico'}",5481.0,René Luna,Ren?,49.0,2111,Luna-García,Garcia,"[{'@abbrev': 'PHYS', '@frequency': '287', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'EART', '@frequency': '7', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'MATH', '@frequency': '4', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60006191', 'affiliation-id': '60006191', 'affiliation-name': 'Google Inc.', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}",826.0,Michèle M.,Michele,13.0,2112,Covell,Covell,"[{'@abbrev': 'COMP', '@frequency': '79', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '32', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '9', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013250', 'affiliation-id': '60013250', 'affiliation-name': 'Carleton College, USA', 'affiliation-city': 'Northfield', 'affiliation-country': 'United States'}",983.0,David R.,David R.,11.0,2113,Musicant,Musicant,"[{'@abbrev': 'COMP', '@frequency': '33', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '14', '$': 'Engineering (all)'}, {'@abbrev': 'SOCI', '@frequency': '7', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60098463', 'affiliation-id': '60098463', 'affiliation-name': 'Microsoft Research Cambridge', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United Kingdom'}",939.0,Martin,Martin,15.0,2114,Szummer,Szummer,"[{'@abbrev': 'COMP', '@frequency': '41', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '8', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '6', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60026562', 'affiliation-id': '60026562', 'affiliation-name': 'Max Planck Institut fur Bildungsforschung', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}",605.0,Jonathan D.,Jonathan D.,9.0,2115,Nelson,Nelson,"[{'@abbrev': 'PSYC', '@frequency': '14', '$': 'Psychology (all)'}, {'@abbrev': 'NEUR', '@frequency': '9', '$': 'Neuroscience (all)'}, {'@abbrev': 'COMP', '@frequency': '5', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60017366', 'affiliation-id': '60017366', 'affiliation-name': 'IBM Thomas J. Watson Research Center', 'affiliation-city': 'Yorktown Heights', 'affiliation-country': 'United States'}",2094.0,Milind Ramesh,Milind R.,24.0,2116,Naphade,Naphade,"[{'@abbrev': 'COMP', '@frequency': '132', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '66', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '14', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60033010', 'affiliation-id': '60033010', 'affiliation-name': 'Intel Corporation', 'affiliation-city': 'Santa Clara', 'affiliation-country': 'United States'}",1697.0,Igor V.,Igor,18.0,2117,Kozintsev,Kozintsev,"[{'@abbrev': 'COMP', '@frequency': '65', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '39', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '15', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60025709', 'affiliation-id': '60025709', 'affiliation-name': 'The University of Sydney', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}",25566.0,Thomas S.,Thomas S.,82.0,2118,Huang,Huang,"[{'@abbrev': 'COMP', '@frequency': '1534', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '701', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '163', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019499', 'affiliation-id': '60019499', 'affiliation-name': 'Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}",31094.0,Wei,Wei,83.0,2119,Lü,Lu,"[{'@abbrev': 'PHYS', '@frequency': '1096', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '861', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '568', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60004923', 'affiliation-id': '60004923', 'affiliation-name': 'North Carolina State University', 'affiliation-city': 'Raleigh', 'affiliation-country': 'United States'}",102.0,Thomas K.,Thomas K.,5.0,212,Miller,Miller,"[{'@abbrev': 'ENGI', '@frequency': '38', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '20', '$': 'Computer Science (all)'}, {'@abbrev': 'BIOC', '@frequency': '5', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/1030350', 'affiliation-id': '1030350', 'affiliation-name': None, 'affiliation-city': None, 'affiliation-country': None}",5420.0,Jagath C.,Jagath C.,34.0,2120,Rajapakse,Rajapakse,"[{'@abbrev': 'COMP', '@frequency': '193', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '80', '$': 'Engineering (all)'}, {'@abbrev': 'BIOC', '@frequency': '62', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60026851', 'affiliation-id': '60026851', 'affiliation-name': 'University of Oxford', 'affiliation-city': 'Oxford', 'affiliation-country': 'United Kingdom'}",1953.0,Rafal,Rafal,22.0,2121,Bogacz,Bogacz,"[{'@abbrev': 'NEUR', '@frequency': '44', '$': 'Neuroscience (all)'}, {'@abbrev': 'BIOC', '@frequency': '26', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'PSYC', '@frequency': '23', '$': 'Psychology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60020650', 'affiliation-id': '60020650', 'affiliation-name': 'University of Bristol', 'affiliation-city': 'Bristol', 'affiliation-country': 'United Kingdom'}",4359.0,Malcolm Watson,Malcolm W.,39.0,2122,Brown,Brown,"[{'@abbrev': 'NEUR', '@frequency': '106', '$': 'Neuroscience (all)'}, {'@abbrev': 'BIOC', '@frequency': '34', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'PSYC', '@frequency': '23', '$': 'Psychology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60006832', 'affiliation-id': '60006832', 'affiliation-name': 'Brigham Young University', 'affiliation-city': 'Provo', 'affiliation-country': 'United States'}",868.0,Christophe G.,Christophe G.,17.0,2123,Giraud-Carrier,Giraud-Carrier,"[{'@abbrev': 'COMP', '@frequency': '98', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '18', '$': 'Mathematics (all)'}, {'@abbrev': 'MEDI', '@frequency': '14', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60003554', 'affiliation-id': '60003554', 'affiliation-name': 'Totalforsvarets forskningsinstitut', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}",794.0,Hedvig,Hedvig,10.0,2124,Sidenbladh,Sidenbladh,"[{'@abbrev': 'COMP', '@frequency': '17', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '9', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '2', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030569', 'affiliation-id': '60030569', 'affiliation-name': 'Max Planck Institute for Intelligent Systems', 'affiliation-city': 'Stuttgart', 'affiliation-country': 'Germany'}",9978.0,Michael Julian,Michael J.,56.0,2125,Black,Black,"[{'@abbrev': 'COMP', '@frequency': '250', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '78', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '34', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60000745', 'affiliation-id': '60000745', 'affiliation-name': 'University of Illinois at Urbana-Champaign', 'affiliation-city': 'Urbana', 'affiliation-country': 'United States'}",474.0,Jont B.,Jont B.,16.0,2126,Allen,Allen,"[{'@abbrev': 'PHYS', '@frequency': '50', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ARTS', '@frequency': '27', '$': 'Arts and Humanities (all)'}, {'@abbrev': 'COMP', '@frequency': '25', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007903', 'affiliation-id': '60007903', 'affiliation-name': 'Hebrew University of Jerusalem', 'affiliation-city': 'Jerusalem', 'affiliation-country': 'Israel'}",1237.0,Gal,Gal,16.0,2127,Elidan,Elidan,"[{'@abbrev': 'COMP', '@frequency': '55', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '9', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '7', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/109887162', 'affiliation-id': '109887162', 'affiliation-name': 'Afeka Academic College of Engineering', 'affiliation-city': 'Tel Aviv-Yafo', 'affiliation-country': 'Israel'}",16.0,Noam,Noam,2.0,2128,Lotner,Lotner,"[{'@abbrev': 'COMP', '@frequency': '3', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '2', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60016652', 'affiliation-id': '60016652', 'affiliation-name': 'Tech-X Corporation', 'affiliation-city': 'Boulder', 'affiliation-country': 'United States'}",65.0,Richard S.,R. S.,5.0,2129,Busby,Busby,"[{'@abbrev': 'PHYS', '@frequency': '18', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '7', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '2', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60004923', 'affiliation-id': '60004923', 'affiliation-name': 'North Carolina State University', 'affiliation-city': 'Raleigh', 'affiliation-country': 'United States'}",960.0,Wesley E.,Wesley E.,16.0,213,Snyder,Snyder,"[{'@abbrev': 'COMP', '@frequency': '127', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '111', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '26', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60012708', 'affiliation-id': '60012708', 'affiliation-name': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",130.0,Daniel,Daniel,3.0,2130,Yarlett,Yarlett,"[{'@abbrev': 'COMP', '@frequency': '6', '$': 'Computer Science (all)'}, {'@abbrev': 'SOCI', '@frequency': '4', '$': 'Social Sciences (all)'}, {'@abbrev': 'ARTS', '@frequency': '3', '$': 'Arts and Humanities (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60017246', 'affiliation-id': '60017246', 'affiliation-name': 'Universitat Tubingen', 'affiliation-city': 'Tubingen', 'affiliation-country': 'Germany'}",780.0,Michael,Michael,17.0,2131,Ramscar,Ramscar,"[{'@abbrev': 'PSYC', '@frequency': '34', '$': 'Psychology (all)'}, {'@abbrev': 'SOCI', '@frequency': '26', '$': 'Social Sciences (all)'}, {'@abbrev': 'ARTS', '@frequency': '18', '$': 'Arts and Humanities (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60026415', 'affiliation-id': '60026415', 'affiliation-name': 'Stony Brook University', 'affiliation-city': 'Stony Brook', 'affiliation-country': 'United States'}",9210.0,Daniel N.,Dan,57.0,2132,Klein,Klein,"[{'@abbrev': 'PSYC', '@frequency': '283', '$': 'Psychology (all)'}, {'@abbrev': 'MEDI', '@frequency': '258', '$': 'Medicine (all)'}, {'@abbrev': 'NEUR', '@frequency': '125', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60012708', 'affiliation-id': '60012708', 'affiliation-name': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",7428.0,Christopher D.,Christopher D.,45.0,2133,Manning,Manning,"[{'@abbrev': 'COMP', '@frequency': '205', '$': 'Computer Science (all)'}, {'@abbrev': 'SOCI', '@frequency': '51', '$': 'Social Sciences (all)'}, {'@abbrev': 'ARTS', '@frequency': '42', '$': 'Arts and Humanities (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/101820996', 'affiliation-id': '101820996', 'affiliation-name': 'Quantitative Analytics Division', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}",597.0,Jaz S.,Jaz S.,10.0,2134,Kandola,Kandola,"[{'@abbrev': 'COMP', '@frequency': '26', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '4', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '2', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031838', 'affiliation-id': '60031838', 'affiliation-name': 'Kyushu Institute of Technology', 'affiliation-city': 'Kitakyushu', 'affiliation-country': 'Japan'}",595.0,Takashi,Takashi,13.0,2135,Morie,Morie,"[{'@abbrev': 'COMP', '@frequency': '126', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '106', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '27', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60018735', 'affiliation-id': '60018735', 'affiliation-name': 'Toshiba Corporation', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}",22.0,Tomohiro,Tomohiro,3.0,2136,Matsuura,Matsuura,"[{'@abbrev': 'COMP', '@frequency': '4', '$': 'Computer Science (all)'}, {'@abbrev': 'MATE', '@frequency': '2', '$': 'Materials Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '1', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60011418', 'affiliation-id': '60011418', 'affiliation-name': 'Kobe University', 'affiliation-city': 'Kobe', 'affiliation-country': 'Japan'}",1051.0,Makoto,Makoto,20.0,2137,Nagata,Nagata,"[{'@abbrev': 'ENGI', '@frequency': '178', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '92', '$': 'Computer Science (all)'}, {'@abbrev': 'MATE', '@frequency': '38', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/114515872', 'affiliation-id': '114515872', 'affiliation-name': 'A-R-Tec Corp.', 'affiliation-city': 'Hiroshima', 'affiliation-country': 'Japan'}",1262.0,Atsushi,Atsushi,17.0,2138,Iwata,Iwata,"[{'@abbrev': 'ENGI', '@frequency': '152', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '109', '$': 'Computer Science (all)'}, {'@abbrev': 'PHYS', '@frequency': '45', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60021726', 'affiliation-id': '60021726', 'affiliation-name': 'Microsoft Research', 'affiliation-city': 'Redmond', 'affiliation-country': 'United States'}",10581.0,John Connor,John,32.0,2139,Langford,Langford,"[{'@abbrev': 'COMP', '@frequency': '136', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '30', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '23', '$': 'Engineering (all)'}]"
,,,David E. van den,,214,,Bout,
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60101002', 'affiliation-id': '60101002', 'affiliation-name': 'Research Institute for Advanced Computer Science', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}",597.0,Vandi,Vandi,9.0,2140,Verma,Verma,"[{'@abbrev': 'COMP', '@frequency': '11', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '10', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030109', 'affiliation-id': '60030109', 'affiliation-name': ""Institut Dalle Molle D'intelligence Artificielle Perceptive"", 'affiliation-city': 'Martigny', 'affiliation-country': 'Switzerland'}",3893.0,Ronan,Ronan,24.0,2141,Collobert,Collobert,"[{'@abbrev': 'COMP', '@frequency': '76', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '16', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60024592', 'affiliation-id': '60024592', 'affiliation-name': 'MIT Lincoln Laboratory', 'affiliation-city': 'Lexington', 'affiliation-country': 'United States'}",2006.0,William M.,William M.,23.0,2142,Campbell,Campbell,"[{'@abbrev': 'COMP', '@frequency': '132', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '57', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '26', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60031101', 'affiliation-id': '60031101', 'affiliation-name': 'University of Cambridge', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United Kingdom'}",2655.0,Carl Edward,Carl E.,28.0,2143,Rasmussen,Rasmussen,"[{'@abbrev': 'COMP', '@frequency': '107', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '24', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '21', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019295', 'affiliation-id': '60019295', 'affiliation-name': 'Karolinska University Hospital', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}",5616.0,Jesper Maria,Jesper,32.0,2144,Tegnér,Tegn?r,"[{'@abbrev': 'BIOC', '@frequency': '123', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MEDI', '@frequency': '40', '$': 'Medicine (all)'}, {'@abbrev': 'COMP', '@frequency': '35', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60029652', 'affiliation-id': '60029652', 'affiliation-name': 'Cold Spring Harbor Laboratory', 'affiliation-city': 'Cold Spring Harbor', 'affiliation-country': 'United States'}",1844.0,Ádám,?d?m,20.0,2145,Kepecs,Kepecs,"[{'@abbrev': 'NEUR', '@frequency': '31', '$': 'Neuroscience (all)'}, {'@abbrev': 'BIOC', '@frequency': '14', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'COMP', '@frequency': '10', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60016930', 'affiliation-id': '60016930', 'affiliation-name': 'Beijing University of Posts and Telecommunications', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}",24073.0,Qi,Qi,50.0,2146,Zhang,Zhang,"[{'@abbrev': 'ENGI', '@frequency': '1058', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '509', '$': 'Computer Science (all)'}, {'@abbrev': 'MATE', '@frequency': '390', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60010261', 'affiliation-id': '60010261', 'affiliation-name': 'Washington University in St. Louis', 'affiliation-city': 'St Louis', 'affiliation-country': 'United States'}",1426.0,Sally A.,Sally A.,17.0,2147,Goldman,Goldman,"[{'@abbrev': 'COMP', '@frequency': '71', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '23', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '17', '$': 'Mathematics (all)'}]"
