,id,topics
2967,369,"[(0, 0.50560056162957645), (1, 0.28751057432820343), (13, 0.20526632023626565)]"
2968,3690,"[(0, 0.2691771688764425)]"
2969,3691,[]
2970,3692,"[(14, 0.21935261456172311), (19, 0.52663065443723078)]"
2971,3693,"[(19, 0.87486526289155819)]"
2972,3694,"[(0, 0.42549803582826728), (14, 0.31416124863078371)]"
2973,3695,"[(3, 0.34697876089037971)]"
2974,3696,[]
2975,3697,"[(10, 0.92779521144898691)]"
2976,3698,"[(19, 0.79490609428089998)]"
2977,3699,"[(14, 0.71840002638430833), (17, 0.22692188581206382)]"
2978,37,"[(1, 0.51488608709326811)]"
2979,370,"[(7, 0.35259966857911174), (15, 0.23431658639504319)]"
2980,3700,"[(16, 0.71641829533225765)]"
2981,3701,"[(9, 0.53334797434911663)]"
2982,3702,"[(0, 0.42864013224572467), (10, 0.48586514366372507)]"
2983,3703,"[(17, 0.34839812575820522), (19, 0.21219033754594174)]"
2984,3704,"[(10, 0.853323669189056)]"
2985,3705,"[(10, 0.23542381010780158)]"
2986,3706,"[(0, 0.37547598785042557), (14, 0.40467018124190884)]"
2987,3707,[]
2988,3708,"[(17, 0.57573782829090681)]"
2989,3709,"[(9, 0.21161197632499848), (17, 0.68244141988765616)]"
2990,371,[]
2991,3710,"[(0, 0.40607052836280755), (16, 0.24393000546427146)]"
2992,3711,"[(3, 0.37989437277271576), (15, 0.35810921169494492)]"
2993,3712,"[(10, 0.2059703545661497), (14, 0.37788638645129985)]"
2994,3713,[]
2995,3714,"[(9, 0.40403411614617946), (17, 0.2032380918198517)]"
2996,3715,"[(9, 0.63506394398241928)]"
2997,3716,"[(14, 0.45755875240078936)]"
2998,3717,"[(16, 0.50728234661378635), (19, 0.22424342818791115)]"
2999,3718,"[(9, 0.55991555388891989)]"
3000,3719,"[(17, 0.23934179710549516)]"
3001,372,"[(0, 0.58198392546706013), (1, 0.41505658944850687)]"
3002,3720,"[(15, 0.66549571320838019), (16, 0.23440028518615974)]"
3003,3721,"[(17, 0.47633808553542062), (19, 0.2363938658175854)]"
3004,3722,[]
3005,3723,"[(17, 0.89116403079922779)]"
3006,3724,"[(10, 0.64855310088741369)]"
3007,3725,"[(13, 0.42717276424072925), (15, 0.35613721875584092)]"
3008,3726,"[(5, 0.38821438863127489)]"
3009,3727,"[(15, 0.76520173201489972)]"
3010,3728,"[(0, 0.62268723329416953), (9, 0.25308808731481397)]"
3011,3729,"[(16, 0.26107877635361948)]"
3012,373,"[(13, 0.39728650033411528), (14, 0.39664077094641664)]"
3013,3730,"[(0, 0.24863903469093421), (10, 0.4406269464276602)]"
3014,3731,"[(3, 0.40259997074844739), (15, 0.46442624201535571)]"
3015,3732,"[(15, 0.23640285232333916)]"
3016,3733,"[(3, 0.32828121857526921)]"
3017,3734,"[(9, 0.44411248138923798)]"
3018,3735,"[(18, 0.25124695167986311)]"
3019,3736,"[(19, 0.90075141739017728)]"
3020,3737,"[(14, 0.4123466459456861), (18, 0.54342332048095077)]"
3021,3738,"[(14, 0.71800863766289447)]"
3022,3739,"[(0, 0.25906976111243729), (17, 0.65569288404410198)]"
3023,374,[]
3024,3740,"[(3, 0.35482655360389798), (14, 0.29133433761984556)]"
3025,3741,"[(17, 0.70395376553968991)]"
3026,3742,"[(0, 0.28946820107273963)]"
3027,3743,[]
3028,3744,[]
3029,3745,"[(17, 0.99518012788153387)]"
3030,3746,"[(18, 0.30782822030094881)]"
3031,3747,"[(15, 0.20285389904432383)]"
3032,3748,"[(3, 0.33974480845572397), (17, 0.291424836940189)]"
3033,3749,"[(17, 0.62473978923379858)]"
3034,375,"[(3, 0.23385483209657432), (5, 0.23944015016527154)]"
3035,3750,"[(19, 0.84090034834685268)]"
3036,3751,"[(5, 0.46964332572818984), (14, 0.50359074175746743)]"
3037,3752,"[(17, 0.9263307806066633)]"
3038,3753,"[(10, 0.55103042904406696)]"
3039,3754,[]
3040,3755,"[(19, 0.22569035590231892)]"
3041,3756,"[(17, 0.8387652357836356)]"
3042,3757,[]
3043,3758,[]
3044,3759,[]
3045,376,"[(1, 0.21541504471904854), (3, 0.38285296556353859), (5, 0.36542232898257943)]"
3046,3760,"[(0, 0.30337373258273392), (13, 0.26524743978237203), (15, 0.42889700299575895)]"
3047,3761,"[(10, 0.32015191310961394)]"
3048,3762,"[(17, 0.83947139723373487)]"
3049,3763,"[(10, 0.20465807470410552), (17, 0.47030417405149122)]"
3050,3764,"[(17, 0.43987084652086472)]"
3051,3765,"[(10, 0.65951390594876746), (19, 0.21054376275475387)]"
3052,3766,"[(9, 0.54952744828758027)]"
3053,3767,[]
3054,3768,"[(17, 0.89500655022991127)]"
3055,3769,"[(17, 0.68416755501663662), (19, 0.28714630312668188)]"
3056,377,"[(1, 0.8358828251563023)]"
3057,3770,"[(17, 0.79085602853710024)]"
3058,3771,"[(13, 0.44308686058394453), (19, 0.3162184637178998)]"
3059,3772,[]
3060,3773,"[(16, 0.28420648999746378)]"
3061,3774,"[(3, 0.73970927319274205)]"
3062,3775,"[(15, 0.20410690073517448), (17, 0.52412536089676109)]"
3063,3776,"[(13, 0.28056390793249564), (15, 0.64721174002857318)]"
3064,3777,"[(10, 0.8012740260663832)]"
3065,3778,"[(14, 0.31836452135822019), (17, 0.43206927100112563)]"
3066,3779,"[(17, 0.48633098443923334), (18, 0.49375375011185862)]"
3067,378,"[(7, 0.33494652487771281), (9, 0.38286724767748664)]"
3068,3780,"[(16, 0.20969044541125911)]"
3069,3781,"[(17, 0.26857142563516823)]"
3070,3782,"[(3, 0.68223823189884392)]"
3071,3783,"[(14, 0.5197863937890399)]"
3072,3784,"[(10, 0.9880726624782451)]"
3073,3785,"[(5, 0.59120912124043123)]"
3074,3786,"[(18, 0.40936578955925074), (19, 0.31006181103443159)]"
3075,3787,"[(10, 0.44312892965291761), (19, 0.29465154886950107)]"
3076,3788,"[(16, 0.80918258043621061)]"
3077,3789,[]
3078,379,"[(5, 0.6623850350572692)]"
3079,3790,"[(1, 0.68264189120118612)]"
3080,3791,"[(5, 0.27304572436324726)]"
3081,3792,"[(15, 0.58792287850940628)]"
3082,3793,"[(10, 0.30247101636471441), (19, 0.61072048632340703)]"
3083,3794,"[(5, 0.52051010211752147)]"
3084,3795,"[(18, 0.6720658380212543)]"
3085,3796,"[(17, 0.9949379007143766)]"
3086,3797,"[(3, 0.26339056306187153), (9, 0.55630232978851069)]"
3087,3798,"[(9, 0.23429724452031758)]"
3088,3799,"[(10, 0.35672055083582793)]"
3089,38,"[(3, 0.99804522854944644)]"
3090,380,"[(7, 0.91695811563930885)]"
3091,3800,"[(17, 0.49664047314854859)]"
3092,3801,"[(14, 0.53525917426643221)]"
3093,3802,"[(7, 0.2995819065390925), (14, 0.37717403249914211)]"
3094,3803,"[(10, 0.25268581225345565), (17, 0.44413106295516047)]"
3095,3804,"[(10, 0.26503505423772528), (19, 0.21930372625969197)]"
3096,3805,"[(14, 0.88763271733393001)]"
3097,3806,"[(14, 0.99016637522636597)]"
3098,3807,"[(17, 0.66387787148964672)]"
3099,3808,"[(9, 0.51950058730168958)]"
3100,3809,[]
3101,381,"[(0, 0.39774850997151906), (6, 0.23259626628749722), (13, 0.29503871317550756)]"
3102,3810,"[(17, 0.91661160197120073)]"
3103,3811,"[(19, 0.57868689996148415)]"
3104,3812,"[(10, 0.60621936271540133)]"
3105,3813,"[(17, 0.96648299292846829)]"
3106,3814,[]
3107,3815,"[(0, 0.46463877165085232)]"
3108,3816,"[(13, 0.35921459455289345), (15, 0.62248028548467327)]"
3109,3817,"[(10, 0.28937741985058912), (19, 0.70266935821182619)]"
3110,3818,"[(17, 0.38916428871691999), (19, 0.59853564084060518)]"
3111,3819,"[(17, 0.27001111645958248), (18, 0.29596642830334985), (19, 0.33542597317262296)]"
3112,382,"[(1, 0.40040364301365722)]"
3113,3820,"[(9, 0.36165501678395301)]"
3114,3821,"[(19, 0.89554758622660324)]"
3115,3822,"[(10, 0.59504879976909431)]"
3116,3823,"[(14, 0.389454608367855), (16, 0.49903752276729302)]"
3117,3824,"[(10, 0.60768929071071587)]"
3118,3825,[]
3119,3826,"[(17, 0.66861789470614386), (19, 0.2989849143183444)]"
3120,3827,"[(14, 0.79795654889725354)]"
3121,3828,"[(3, 0.24201382007029865), (5, 0.23117009637257013), (9, 0.40885961797539677)]"
3122,3829,"[(14, 0.33780292893829861), (17, 0.48835984232116925)]"
3123,383,"[(1, 0.96575037528598728)]"
3124,3830,"[(0, 0.28894858450178679), (14, 0.28990911270781883)]"
3125,3831,"[(3, 0.30600723356263693), (14, 0.25702260095524759)]"
3126,3832,[]
3127,3833,"[(15, 0.49170421782377449), (18, 0.25947920562566879)]"
3128,3834,"[(5, 0.28920695531858276), (15, 0.37164830206364491)]"
3129,3835,"[(16, 0.9862358378228373)]"
3130,3836,"[(14, 0.77466719458404887)]"
3131,3837,"[(17, 0.54009978373552048)]"
3132,3838,"[(17, 0.32554285226560647), (18, 0.40053586788550255)]"
3133,3839,"[(14, 0.30173500404761078)]"
3134,384,"[(1, 0.52030272410167211), (13, 0.244608930587629)]"
3135,3840,"[(13, 0.2296999976556624), (14, 0.32118271206803228), (17, 0.42102323535375302)]"
3136,3841,[]
3137,3842,"[(10, 0.27278379540320968), (16, 0.20420809147070312)]"
3138,3843,"[(17, 0.72900921335960822)]"
3139,3844,"[(17, 0.63248569912505359)]"
3140,3845,"[(0, 0.82146029367899931)]"
3141,3846,"[(15, 0.7555760890627643)]"
3142,3847,"[(10, 0.65034447532822648), (17, 0.26406300186729487)]"
3143,3848,"[(19, 0.67397408255765345)]"
3144,3849,"[(13, 0.30455947366341851), (15, 0.21869540269302215)]"
3145,385,"[(1, 0.60483247624349479)]"
3146,3850,"[(10, 0.33831933464270575), (14, 0.37969034824760162), (19, 0.23970850817101896)]"
3147,3851,[]
3148,3852,"[(17, 0.78741664819825619)]"
3149,3853,"[(18, 0.52493259066737674)]"
3150,3854,"[(16, 0.95387940013228134)]"
3151,3855,"[(17, 0.24192947519967128)]"
3152,3856,"[(16, 0.70881783461634418)]"
3153,3857,[]
3154,3858,"[(9, 0.2637591793297705), (18, 0.4797756655890551)]"
3155,3859,"[(16, 0.2385112605239543)]"
3156,386,"[(13, 0.43672507367353952), (18, 0.25372232078559065), (19, 0.20407323720561199)]"
3157,3860,[]
3158,3861,"[(9, 0.48813722655953362)]"
3159,3862,"[(18, 0.58919863356549196)]"
3160,3863,"[(15, 0.70089541206439177)]"
3161,3864,"[(17, 0.93539000752919976)]"
3162,3865,"[(0, 0.39934571664991431)]"
3163,3866,"[(10, 0.46341773268359326), (14, 0.25319767638796142)]"
3164,3867,"[(14, 0.58141707933881703), (15, 0.37665048282534619)]"
3165,3868,"[(1, 0.30410494974744318)]"
3166,3869,"[(0, 0.78068277188554314)]"
3167,387,"[(13, 0.86633723453246603)]"
3168,3870,"[(3, 0.67584645329869486), (5, 0.21752160661653958)]"
3169,3871,"[(18, 0.33579171402233171)]"
3170,3872,"[(1, 0.29876309074663132)]"
3171,3873,"[(0, 0.31720322333904588)]"
3172,3874,"[(9, 0.51583345653173085)]"
3173,3875,"[(17, 0.28245399827650253), (19, 0.46259903271343916)]"
3174,3876,"[(14, 0.84904147205772029)]"
3175,3877,[]
3176,3878,"[(10, 0.95843158065124667)]"
3177,3879,"[(17, 0.22258873047234207), (19, 0.26412199318722329)]"
3178,388,[]
3179,3880,"[(19, 0.30667736621461078)]"
3180,3881,"[(0, 0.27145209561089112), (16, 0.21374813993721045), (19, 0.39582064435889763)]"
3181,3882,"[(10, 0.6144985655388493), (19, 0.38112973606019024)]"
3182,3883,[]
3183,3884,"[(17, 0.91255063148881099)]"
3184,3885,"[(7, 0.20431897969700302)]"
3185,3886,[]
3186,3887,"[(9, 0.39677422648397531), (17, 0.21675913402019747)]"
3187,3888,"[(10, 0.20811418050338179), (19, 0.37164388309922364)]"
3188,3889,"[(10, 0.29330309611341537), (14, 0.64215722020445309)]"
3189,389,"[(1, 0.58353783045489283)]"
3190,3890,"[(10, 0.85016298722674044)]"
3191,3891,"[(17, 0.958112060922511)]"
3192,3892,"[(13, 0.63967015817241513)]"
3193,3893,"[(17, 0.26070974977159134), (19, 0.46283705724680402)]"
3194,3894,"[(19, 0.98432452065495568)]"
3195,3895,[]
3196,3896,[]
3197,3897,"[(18, 0.80437374389648231)]"
3198,3898,"[(10, 0.27135964920225797)]"
3199,3899,"[(14, 0.27820793346091255), (15, 0.273146084232058), (17, 0.24272795971324879), (18, 0.20517657887704882)]"
3200,39,"[(13, 0.48612103929640821)]"
3201,390,"[(0, 0.2912463515967007), (1, 0.23022460807518433), (7, 0.43083733277087266)]"
3202,3900,"[(3, 0.62521282965007019)]"
3203,3901,"[(10, 0.73701808578000527)]"
3204,3902,"[(16, 0.98923510204697396)]"
3205,3903,[]
3206,3904,"[(10, 0.81324967302976059)]"
3207,3905,"[(17, 0.59874721640091233)]"
3208,3906,"[(15, 0.51729356709429508)]"
3209,3907,"[(10, 0.22985943417583474), (17, 0.23184831948679968)]"
3210,3908,"[(19, 0.71890971150521887)]"
3211,3909,"[(9, 0.2213151277817372), (17, 0.51020309333798686)]"
3212,391,"[(1, 0.29571571149284176), (6, 0.28935370241958264), (19, 0.2396724168614276)]"
3213,3910,"[(5, 0.79224313397181279)]"
3214,3911,"[(0, 0.37774638312114367), (10, 0.26756033275354107), (17, 0.24490326312273705)]"
3215,3912,"[(9, 0.35801257427398603)]"
3216,3913,"[(17, 0.45297737964898277), (19, 0.28198033972584691)]"
3217,3914,"[(17, 0.51369970436893442)]"
3218,3915,"[(0, 0.29087558135438263)]"
3219,3916,"[(14, 0.31709461581945203), (17, 0.57563058436398318)]"
3220,3917,[]
3221,3918,[]
3222,3919,"[(17, 0.45166955978388318)]"
3223,392,"[(0, 0.315048992186859), (6, 0.30822198134443685)]"
3224,3920,"[(0, 0.4213969518943646)]"
3225,3921,"[(0, 0.24327570456702752), (17, 0.47837402249273425), (19, 0.26435242270169551)]"
3226,3922,[]
3227,3923,"[(0, 0.49601994718658032)]"
3228,3924,"[(16, 0.38409946275954987), (17, 0.51027418199063668)]"
3229,3925,"[(0, 0.35861469078690966)]"
3230,3926,"[(17, 0.29683192628238952), (19, 0.26690699777672389)]"
3231,3927,[]
3232,3928,"[(14, 0.33634124803309517), (19, 0.60724064434785552)]"
3233,3929,"[(1, 0.24304789507747229), (19, 0.29200844361512646)]"
3234,393,"[(13, 0.69626768362915203)]"
3235,3930,"[(9, 0.34208857388906555), (10, 0.37806945644721834)]"
3236,3931,"[(10, 0.30275469800357285), (17, 0.67532313766455387)]"
3237,3932,"[(0, 0.58043644828797236), (10, 0.36688760800453818)]"
3238,3933,"[(10, 0.67174472677658204)]"
3239,3934,[]
3240,3935,"[(0, 0.56383838724189073), (6, 0.24561286120178305)]"
3241,3936,"[(19, 0.71293833091688086)]"
3242,3937,"[(3, 0.66273295193845905)]"
3243,3938,"[(15, 0.69437407167649223)]"
3244,3939,[]
3245,394,"[(13, 0.78179835540675036)]"
3246,3940,"[(14, 0.60623274184629572)]"
3247,3941,"[(17, 0.63514542735678792)]"
3248,3942,"[(17, 0.46141044979228402), (18, 0.38526952208159276)]"
3249,3943,[]
3250,3944,"[(14, 0.75559942050730655)]"
3251,3945,"[(9, 0.49220425995753153), (14, 0.21698189067198115)]"
3252,3946,"[(0, 0.20945341415693114), (15, 0.43663757795210556), (16, 0.34458623636700519)]"
3253,3947,"[(14, 0.33538704224228622), (18, 0.56836609756943324)]"
3254,3948,"[(5, 0.92121436023813974)]"
3255,3949,"[(14, 0.24277787624186434), (18, 0.50744321376741042)]"
3256,395,"[(13, 0.87791310868388373)]"
3257,3950,"[(1, 0.43197647891910229)]"
3258,3951,"[(7, 0.4981446069875381), (13, 0.25359566026277525)]"
3259,3952,[]
3260,3953,"[(9, 0.3042061260943757)]"
3261,3954,"[(19, 0.80605714008034157)]"
3262,3955,"[(9, 0.34108179774382835), (17, 0.27625028746774261)]"
3263,3956,"[(14, 0.89228932828350149)]"
3264,3957,"[(14, 0.39234898099833887), (17, 0.46990795956574016)]"
3265,3958,"[(17, 0.41798490268309502), (19, 0.55496902829200023)]"
3266,3959,"[(16, 0.99900128993042403)]"
3267,396,"[(5, 0.84411322644112885)]"
3268,3960,"[(19, 0.97290183408254538)]"
3269,3961,"[(15, 0.58329096644556877), (17, 0.25629937255377733)]"
3270,3962,[]
3271,3963,"[(15, 0.40773832110498143), (16, 0.31021436725117069)]"
3272,3964,[]
3273,3965,"[(10, 0.47288852159909039), (17, 0.46188170968048109)]"
3274,3966,"[(14, 0.6820831963238333), (17, 0.30268134078658115)]"
3275,3967,[]
3276,3968,[]
3277,3969,[]
3278,397,"[(1, 0.90872770454079876)]"
3279,3970,"[(3, 0.42736053669362911)]"
3280,3971,[]
3281,3972,"[(18, 0.31324236529957622), (19, 0.30444652922697141)]"
3282,3973,"[(19, 0.67122364368938625)]"
3283,3974,"[(10, 0.83003276682632876)]"
3284,3975,"[(15, 0.23247016856021399), (19, 0.63184574536094773)]"
3285,3976,"[(14, 0.48788062615616018), (15, 0.50005214144986176)]"
3286,3977,[]
3287,3978,"[(17, 0.85002965274804454)]"
3288,3979,"[(0, 0.58150009552845949)]"
3289,398,[]
3290,3980,"[(10, 0.33032974762688316)]"
3291,3981,"[(13, 0.20323602429857129), (14, 0.52077706481375152), (17, 0.25639318034273206)]"
3292,3982,"[(9, 0.28834168338922433)]"
3293,3983,"[(3, 0.64956788003448762)]"
3294,3984,"[(10, 0.61894260298742121), (19, 0.32761115237963373)]"
3295,3985,"[(19, 0.76532097450977954)]"
3296,3986,"[(10, 0.20873737729766251), (17, 0.4633679773662075)]"
3297,3987,"[(16, 0.33633245945415202)]"
3298,3988,"[(10, 0.62978303371915378)]"
3299,3989,"[(3, 0.40360617110429486), (5, 0.34830153356536103)]"
3300,399,"[(1, 0.26066642751563324), (6, 0.3024762033423834)]"
3301,3990,"[(0, 0.44657651532346965), (17, 0.44643358652774379)]"
3302,3991,"[(17, 0.47457824299450785), (19, 0.48619125062699781)]"
3303,3992,[]
3304,3993,"[(0, 0.44289293089286319), (10, 0.23746949998083683), (14, 0.22046409185799723)]"
3305,3994,"[(19, 0.32884128305935523)]"
3306,3995,[]
3307,3996,"[(14, 0.83054519087058942)]"
3308,3997,"[(10, 0.23521923033826064), (14, 0.2194703794653842), (15, 0.2572173018955351)]"
3309,3998,"[(17, 0.48669668150435302)]"
3310,3999,"[(19, 0.92066819412094825)]"
3311,4,"[(10, 0.33884981487146865)]"
3312,40,"[(1, 0.38385149790152118), (3, 0.28445793724319379)]"
3313,400,"[(6, 0.26332495932334232), (13, 0.2444510838098734)]"
3314,4000,"[(10, 0.43861649302622108)]"
3315,4001,"[(18, 0.58799862608146669)]"
3316,4002,"[(0, 0.22703569043395191), (17, 0.40974133655846634)]"
3317,4003,[]
3318,4004,"[(0, 0.24434752264517243), (19, 0.39438532682608041)]"
3319,4005,"[(10, 0.93055001684781924)]"
3320,4006,"[(10, 0.23050107603359354), (19, 0.54302991443513382)]"
3321,4007,[]
3322,4008,"[(9, 0.50779770599494223)]"
3323,4009,"[(0, 0.215040250577784), (19, 0.3632912665355883)]"
3324,401,"[(13, 0.81383892565137139)]"
3325,4010,"[(15, 0.25862088221760199), (17, 0.61533408972204484)]"
3326,4011,"[(14, 0.23721211116580759), (15, 0.35030075663761207), (17, 0.2809125330678679)]"
3327,4012,"[(9, 0.56634617922456543)]"
3328,4013,"[(19, 0.29365915334089232)]"
3329,4014,"[(19, 0.76124130729891493)]"
3330,4015,"[(10, 0.94867351365682084)]"
3331,4016,"[(5, 0.35442786251272601), (7, 0.25018422385581224)]"
3332,4017,"[(19, 0.76331665907019886)]"
3333,4018,"[(16, 0.52369838129923396)]"
3334,4019,"[(19, 0.33338639653755808)]"
3335,402,[]
3336,4020,"[(5, 0.25730847422686975)]"
3337,4021,"[(17, 0.86294088240639366)]"
3338,4022,"[(0, 0.67817077060686304)]"
3339,4023,"[(14, 0.80770871185796622)]"
3340,4024,"[(19, 0.78074183766465699)]"
3341,4025,"[(19, 0.29221046400935285)]"
3342,4026,"[(10, 0.606442773829724), (17, 0.26782646909960972)]"
3343,4027,"[(17, 0.64309866044987163)]"
3344,4028,"[(17, 0.55225522272748295)]"
3345,4029,"[(13, 0.5383957176901355)]"
3346,403,"[(0, 0.58481951637864815), (7, 0.25264601071353271)]"
3347,4030,"[(1, 0.25621129959852446), (9, 0.49499031541998323)]"
3348,4031,[]
3349,4032,"[(19, 0.97726199381924495)]"
3350,4033,"[(19, 0.35848558713773254)]"
3351,4034,"[(18, 0.30472067321965063)]"
3352,4035,"[(17, 0.60597366455323265), (19, 0.21726519426932869)]"
3353,4036,"[(18, 0.80796622922673089)]"
3354,4037,"[(18, 0.51896665157096944)]"
3355,4038,"[(14, 0.24183703301739315)]"
3356,4039,"[(17, 0.94348945215861924)]"
3357,404,"[(1, 0.97845783240625894)]"
3358,4040,"[(6, 0.59262603940049929), (17, 0.28758388193951889)]"
3359,4041,"[(17, 0.37221286333736048)]"
3360,4042,"[(19, 0.73597224107578019)]"
3361,4043,"[(9, 0.27889222058817054)]"
3362,4044,"[(17, 0.82149882912221373)]"
3363,4045,"[(9, 0.30525032937696722), (17, 0.48409035042730852)]"
3364,4046,"[(6, 0.27359398225567083), (10, 0.41397652761666776)]"
3365,4047,"[(0, 0.70075479687749787)]"
3366,4048,[]
3367,4049,"[(9, 0.31523754684715483)]"
3368,405,"[(1, 0.94379592665759648)]"
3369,4050,"[(3, 0.62632509233186129)]"
3370,4051,[]
3371,4052,[]
3372,4053,"[(15, 0.52637714344429809), (18, 0.3814752745648094)]"
3373,4054,"[(0, 0.28332724636814877), (9, 0.21094013071439013), (10, 0.21394282701618217)]"
3374,4055,"[(10, 0.53056718061805619), (18, 0.269987632929372)]"
3375,4056,"[(0, 0.55427243182480512), (3, 0.21001199099053222)]"
3376,4057,"[(3, 0.22294776390014145)]"
3377,4058,"[(7, 0.27641721677091197)]"
3378,4059,"[(3, 0.22212689437869582), (9, 0.25839660008625803), (17, 0.22708034652606324)]"
3379,406,"[(13, 0.58331830272435214), (15, 0.3882788274872026)]"
3380,4060,"[(14, 0.40662599301071906)]"
3381,4061,"[(1, 0.60984145186813654)]"
3382,4062,"[(17, 0.24761914818727546), (19, 0.69747846159328342)]"
3383,4063,"[(14, 0.6598839860685386)]"
3384,4064,[]
3385,4065,"[(14, 0.36325376732458975)]"
3386,4066,"[(3, 0.79403487047039623)]"
3387,4067,"[(15, 0.86176424745943625)]"
3388,4068,"[(17, 0.63339649578141388)]"
3389,4069,"[(0, 0.56673845588330274), (19, 0.43205713467770246)]"
3390,407,"[(6, 0.86200493804531331)]"
3391,4070,[]
3392,4071,"[(16, 0.4766998042081515)]"
3393,4072,"[(14, 0.59852137011522988), (17, 0.23275882748743346)]"
3394,4073,[]
3395,4074,[]
3396,4075,"[(14, 0.22014913032251787), (17, 0.60143866650871491)]"
3397,4076,"[(3, 0.69798169815404476), (14, 0.22889070611730825)]"
3398,4077,"[(19, 0.81943129034013973)]"
3399,4078,"[(0, 0.61786084988588219)]"
3400,4079,"[(10, 0.20407996750233964), (14, 0.35838773575179012), (17, 0.4145201531923749)]"
3401,408,"[(6, 0.40159415337930293), (13, 0.51982170844130116)]"
3402,4080,"[(3, 0.29415927837975991), (14, 0.27953120289933087)]"
3403,4081,"[(18, 0.65124500136487895), (19, 0.3416638666460865)]"
3404,4082,"[(14, 0.80195970133563144)]"
3405,4083,[]
3406,4084,"[(10, 0.3862414356352491), (17, 0.42020179884950642)]"
3407,4085,"[(0, 0.28019919183029002), (15, 0.47103880483428479)]"
3408,4086,"[(10, 0.42819686131252921)]"
3409,4087,"[(14, 0.41626955869017385), (18, 0.39944337298193822)]"
3410,4088,"[(17, 0.52416161633150193)]"
3411,4089,"[(1, 0.2610349340235309)]"
3412,4090,[]
3413,4091,"[(0, 0.37061638913574946)]"
3414,4092,[]
3415,4093,"[(3, 0.23257765133877389), (5, 0.20056649283708183), (10, 0.37854031471743887)]"
3416,4094,"[(16, 0.80080142049454117)]"
3417,4095,"[(14, 0.33924457312708306)]"
3418,4096,"[(10, 0.49423328249048476), (19, 0.43437630066681782)]"
3419,4097,"[(1, 0.6127529540520894), (3, 0.3027569004279671)]"
3420,4098,"[(14, 0.32158446015751685), (18, 0.2231282974195713)]"
3421,4099,"[(10, 0.8667612663097104)]"
3422,41,"[(1, 0.56896647402175049)]"
3423,410,"[(6, 0.34944160226444043), (13, 0.60555492853592419)]"
3424,4100,"[(15, 0.4455938190891271)]"
3425,4101,"[(17, 0.34092894028823595)]"
3426,4102,"[(10, 0.85215513605935389)]"
3427,4103,"[(17, 0.65939010650329999)]"
3428,4104,"[(9, 0.7263126972270213)]"
3429,4105,[]
3430,4106,"[(17, 0.78341554461643059)]"
3431,4107,"[(14, 0.20252051650523586), (18, 0.29061485694612815), (19, 0.2870904747796269)]"
3432,4108,"[(15, 0.47916587254418852), (16, 0.48593947167822271)]"
3433,4109,"[(3, 0.22763755096677082), (16, 0.3594567724260373)]"
3434,411,"[(1, 0.96673008035964358)]"
3435,4110,"[(10, 0.3267195838700464), (17, 0.58930313369809761)]"
3436,4111,"[(9, 0.36735751837550129), (10, 0.61633562156727284)]"
3437,4112,"[(3, 0.22123573929736914), (9, 0.53946579204243805)]"
3438,4113,"[(7, 0.43011670999413704), (15, 0.21402705251242177)]"
3439,4114,"[(14, 0.87003440646384345)]"
3440,4115,"[(17, 0.65691884049417493)]"
3441,4116,"[(19, 0.62576234925260554)]"
3442,4117,"[(19, 0.20760113548303796)]"
3443,4118,"[(5, 0.30122094545421862), (9, 0.29299598664947396)]"
3444,4119,"[(17, 0.3127785249516209)]"
3445,412,"[(13, 0.3560331157750028), (19, 0.25632699753145555)]"
3446,4120,"[(9, 0.92265182755123298)]"
3447,4121,"[(3, 0.7332716238580026)]"
3448,4122,"[(14, 0.39457595149009889), (17, 0.39573988626976203)]"
3449,4123,[]
3450,4124,"[(10, 0.84612815543928765)]"
3451,4125,"[(10, 0.81774363222074908)]"
3452,4126,"[(3, 0.33279070533819682), (18, 0.22771899047582145), (19, 0.32506358460793361)]"
3453,4127,"[(3, 0.22256082950542266), (5, 0.74432388720412201)]"
3454,4128,[]
3455,4129,"[(15, 0.47175042445295046)]"
3456,413,"[(5, 0.58451805860425443)]"
3457,4130,"[(3, 0.87851199271570701)]"
3458,4131,"[(10, 0.30774653580227468), (14, 0.23582817924262245), (19, 0.21160102106484574)]"
3459,4132,[]
3460,4133,"[(9, 0.2260480922962963)]"
3461,4134,[]
3462,4135,"[(17, 0.32637389037013409)]"
3463,4136,"[(1, 0.63953028890565999)]"
3464,4137,"[(10, 0.66969800847018601)]"
3465,4138,[]
3466,4139,"[(15, 0.68717776067451675)]"
3467,414,"[(1, 0.45039831580300282), (3, 0.32905829063104541)]"
3468,4140,[]
3469,4141,"[(14, 0.29701711812426462)]"
3470,4142,"[(10, 0.40743625688411172)]"
3471,4143,"[(9, 0.5103141418112016)]"
3472,4144,"[(10, 0.24896902427467718), (19, 0.71082283055395168)]"
3473,4145,"[(10, 0.49227367564326524)]"
3474,4146,[]
3475,4147,"[(9, 0.81087459567013898)]"
3476,4148,[]
3477,4149,[]
3478,415,"[(1, 0.57933006635663509), (6, 0.26469455398939556)]"
3479,4150,"[(10, 0.36565739350030518), (14, 0.36411884136253675)]"
3480,4151,"[(16, 0.64225674352128115)]"
3481,4152,"[(15, 0.54644101757323837), (16, 0.38340055786500654)]"
3482,4153,"[(14, 0.23808630335099243), (15, 0.58294202515262872)]"
3483,4154,[]
3484,4155,[]
3485,4156,"[(19, 0.82747386631832787)]"
