row_id,id,topics
3876,4547.0,"[(3, 1), (4, 1), (6, 1)]"
3877,4548.0,"[(0, 3), (4, 2)]"
3878,4549.0,"[(3, 1)]"
3879,455.0,"[(0, 1)]"
3880,4550.0,"[(3, 1)]"
3881,4551.0,"[(3, 1)]"
3882,4552.0,"[(4, 1), (9, 1)]"
3883,4553.0,"[(1, 1)]"
3884,4554.0,"[(1, 1)]"
3885,4555.0,"[(3, 1), (6, 1)]"
3886,4556.0,"[(7, 4), (3, 3), (4, 1)]"
3887,4557.0,"[(3, 3), (7, 1), (0, 1), (6, 1)]"
3888,4558.0,"[(7, 1)]"
3889,4559.0,"[(7, 1)]"
3890,4560.0,"[(6, 1), (7, 1)]"
3891,4561.0,"[(6, 1), (7, 1)]"
3892,4562.0,"[(7, 2), (6, 1), (0, 1), (2, 1)]"
3893,4563.0,"[(6, 1), (7, 1)]"
3894,4564.0,"[(0, 1), (2, 1)]"
3895,4565.0,"[(0, 1), (2, 1)]"
3896,4566.0,"[(0, 2), (5, 1), (8, 1)]"
3897,4567.0,"[(4, 2), (0, 1), (8, 1)]"
3898,4568.0,"[(8, 2), (4, 1), (0, 1)]"
3899,4569.0,"[(8, 1)]"
3900,457.0,"[(4, 4), (3, 4), (7, 1), (1, 1)]"
3901,4570.0,"[(9, 2), (6, 1)]"
3902,4571.0,"[(5, 1), (8, 1)]"
3903,4572.0,"[(4, 1)]"
3904,4573.0,"[(5, 1), (8, 1)]"
3905,4574.0,"[(7, 3), (2, 2), (8, 1), (3, 1)]"
3906,4575.0,"[(0, 2), (4, 1)]"
3907,4576.0,"[(1, 1), (5, 1), (9, 1)]"
3908,4577.0,"[(1, 1)]"
3909,4578.0,"[(1, 1)]"
3910,4579.0,"[(1, 1)]"
3911,458.0,"[(1, 12), (7, 5), (0, 5), (4, 3), (9, 3), (2, 2)]"
3912,4580.0,"[(5, 1), (8, 1), (7, 1)]"
3913,4581.0,"[(5, 1), (8, 1)]"
3914,4582.0,"[(5, 1), (8, 1)]"
3915,4583.0,"[(5, 1), (8, 1)]"
3916,4584.0,"[(0, 1), (2, 1), (8, 1)]"
3917,4585.0,"[(0, 2), (8, 2), (2, 1)]"
3918,4586.0,"[(0, 1), (2, 1), (8, 1)]"
3919,4587.0,"[(4, 1), (9, 1)]"
3920,4588.0,"[(4, 1), (9, 1)]"
3921,4589.0,"[(5, 1), (8, 1)]"
3922,459.0,"[(1, 3), (3, 3), (0, 2), (7, 2)]"
3923,4590.0,"[(7, 1), (8, 1)]"
3924,4591.0,"[(7, 1), (8, 1)]"
3925,4592.0,"[(7, 1), (8, 1)]"
3926,4593.0,"[(7, 1), (8, 1)]"
3927,4594.0,"[(3, 1), (4, 1), (7, 1)]"
3928,4595.0,"[(3, 1), (4, 1), (7, 1), (6, 1), (9, 1)]"
3929,4596.0,"[(1, 4), (0, 2), (3, 2), (8, 1)]"
3930,4597.0,"[(1, 1), (9, 1)]"
3931,4598.0,"[(1, 2), (6, 1)]"
3932,4599.0,"[(7, 1)]"
3933,46.0,"[(3, 10), (1, 3), (9, 3), (7, 3), (6, 1)]"
3934,460.0,"[(1, 2)]"
3935,4600.0,"[(7, 1)]"
3936,4601.0,"[(7, 2)]"
3937,4602.0,"[(7, 1), (8, 1)]"
3938,4603.0,"[(7, 1), (8, 1)]"
3939,4604.0,"[(5, 1)]"
3940,4605.0,"[(5, 1)]"
3941,4606.0,"[(5, 1)]"
3942,4607.0,"[(5, 1)]"
3943,4608.0,"[(7, 3), (2, 3), (0, 1), (6, 1)]"
3944,4609.0,"[(7, 3), (0, 2), (2, 2), (5, 2), (6, 1)]"
3945,461.0,"[(1, 1), (2, 1)]"
3946,4610.0,"[(0, 1), (7, 1)]"
3947,4611.0,"[(3, 1)]"
3948,4612.0,"[(3, 1)]"
3949,4613.0,"[(7, 1), (8, 1), (3, 1)]"
3950,4614.0,"[(1, 1)]"
3951,4615.0,"[(1, 1)]"
3952,4616.0,"[(1, 1)]"
3953,4617.0,"[(0, 2), (4, 1), (7, 1), (8, 1)]"
3954,4619.0,"[(0, 2)]"
3955,462.0,"[(1, 1), (2, 1)]"
3956,4620.0,"[(0, 1), (2, 1)]"
3957,4621.0,"[(0, 1), (2, 1), (5, 1)]"
3958,4622.0,"[(3, 2), (7, 2)]"
3959,4623.0,"[(3, 1), (7, 1)]"
3960,4624.0,"[(3, 2), (7, 2)]"
3961,4625.0,"[(8, 2)]"
3962,4626.0,"[(8, 1), (4, 1)]"
3963,4627.0,"[(8, 1), (3, 1), (4, 1), (7, 1)]"
3964,4628.0,"[(0, 1), (3, 1), (6, 1)]"
3965,4629.0,"[(3, 2), (7, 2)]"
3966,463.0,"[(1, 1), (2, 1)]"
3967,4630.0,"[(3, 2), (7, 1), (6, 1)]"
3968,4631.0,"[(0, 2), (7, 2), (8, 1), (2, 1)]"
3969,4632.0,"[(0, 1), (7, 1), (8, 1)]"
3970,4633.0,"[(7, 6), (4, 5), (9, 2), (8, 1), (6, 1)]"
3971,4634.0,"[(4, 1), (7, 1), (8, 1)]"
3972,4635.0,"[(4, 1)]"
3973,4636.0,"[(3, 1)]"
3974,4637.0,"[(3, 1)]"
3975,4638.0,"[(8, 7), (2, 2), (7, 2), (5, 1)]"
3976,4639.0,"[(8, 2), (7, 2), (2, 1), (0, 1)]"
3977,464.0,"[(1, 1), (2, 1)]"
3978,4640.0,"[(6, 1)]"
3979,4641.0,"[(6, 1)]"
3980,4642.0,"[(6, 1)]"
3981,4643.0,"[(6, 1)]"
3982,4644.0,"[(6, 1)]"
3983,4645.0,"[(6, 1)]"
3984,4646.0,"[(6, 1)]"
3985,4647.0,"[(6, 1)]"
3986,4648.0,"[(6, 1)]"
3987,4649.0,"[(6, 1)]"
3988,465.0,"[(1, 4), (6, 1)]"
3989,4650.0,"[(6, 1)]"
3990,4651.0,"[(6, 1)]"
3991,4652.0,"[(8, 6), (7, 2), (0, 1)]"
3992,4653.0,"[(5, 1)]"
3993,4654.0,"[(1, 2), (2, 1)]"
3994,4655.0,"[(3, 1), (4, 1), (7, 1)]"
3995,4656.0,"[(3, 1), (4, 1), (7, 1)]"
3996,4657.0,"[(5, 1), (8, 1)]"
3997,4658.0,"[(5, 1), (8, 1)]"
3998,4659.0,"[(5, 1), (8, 1)]"
3999,466.0,"[(1, 6), (3, 3), (0, 1)]"
4000,4660.0,"[(7, 1), (8, 1)]"
4001,4661.0,"[(7, 1), (8, 1)]"
4002,4662.0,"[(3, 1)]"
4003,4663.0,"[(8, 5), (0, 2), (7, 2)]"
4004,4664.0,"[(7, 2)]"
4005,4665.0,"[(7, 1)]"
4006,4666.0,"[(7, 1)]"
4007,4667.0,"[(4, 1), (5, 1), (3, 1), (7, 1), (2, 1), (8, 1)]"
4008,4668.0,"[(4, 1), (5, 1)]"
4009,4669.0,"[(4, 2), (8, 2), (2, 1), (9, 1)]"
4010,467.0,"[(1, 1)]"
4011,4670.0,"[(8, 1)]"
4012,4671.0,"[(8, 4), (7, 4), (0, 1)]"
4013,4672.0,"[(0, 2), (7, 1), (5, 1)]"
4014,4673.0,"[(0, 1), (7, 1), (3, 1), (6, 1)]"
4015,4674.0,"[(7, 1), (8, 1)]"
4016,4675.0,"[(7, 3), (3, 2)]"
4017,4676.0,"[(2, 1)]"
4018,4677.0,"[(2, 1)]"
4019,4678.0,"[(2, 1), (7, 1)]"
4020,4679.0,"[(2, 4), (7, 4), (0, 3), (8, 2), (3, 1)]"
4021,468.0,"[(1, 1), (3, 1)]"
4022,4680.0,"[(0, 1), (1, 1), (2, 1), (8, 1)]"
4023,4681.0,"[(3, 1), (7, 1)]"
4024,4682.0,"[(8, 6), (5, 3)]"
4025,4684.0,"[(8, 5), (5, 1), (4, 1)]"
4026,4685.0,"[(1, 1), (9, 1)]"
4027,4686.0,"[(1, 1), (9, 1)]"
4028,4687.0,"[(1, 1), (9, 1)]"
4029,4688.0,"[(1, 1)]"
4030,4689.0,"[(1, 1)]"
4031,469.0,"[(1, 1)]"
4032,4690.0,"[(5, 4), (6, 1), (8, 1)]"
4033,4691.0,"[(0, 1), (5, 1)]"
4034,4692.0,"[(3, 1), (7, 1)]"
4035,4694.0,"[(5, 2), (8, 2), (0, 1)]"
4036,4695.0,"[(3, 1), (9, 1)]"
4037,4696.0,"[(3, 1), (9, 1)]"
4038,4697.0,"[(3, 1), (9, 1)]"
4039,4698.0,"[(4, 2), (6, 1), (9, 1)]"
4040,4699.0,"[(4, 1), (6, 1), (9, 1)]"
4041,47.0,"[(1, 11), (9, 1)]"
4042,4700.0,"[(4, 1), (6, 1), (9, 1)]"
4043,4701.0,"[(4, 1), (6, 1), (9, 1)]"
4044,4702.0,"[(4, 1), (6, 1), (9, 1)]"
4045,4703.0,"[(4, 1), (6, 1), (9, 1)]"
4046,4704.0,"[(6, 1)]"
4047,4705.0,"[(6, 1)]"
4048,4706.0,"[(6, 1)]"
4049,4707.0,"[(6, 1)]"
4050,4708.0,"[(4, 4), (3, 2), (0, 1), (7, 1), (9, 1)]"
4051,4709.0,"[(0, 2), (3, 1), (6, 1), (4, 1), (7, 1)]"
4052,471.0,"[(1, 3)]"
4053,4710.0,"[(0, 1), (7, 1)]"
4054,4711.0,"[(7, 2), (3, 1)]"
4055,4712.0,"[(1, 1), (9, 1)]"
4056,4713.0,"[(6, 1), (7, 1)]"
4057,4714.0,"[(6, 1), (7, 1)]"
4058,4715.0,"[(6, 1), (7, 1)]"
4059,4716.0,"[(1, 2), (9, 2)]"
4060,4717.0,"[(1, 2), (9, 2)]"
4061,4718.0,"[(4, 1), (9, 1)]"
4062,4719.0,"[(0, 1), (4, 1)]"
4063,472.0,"[(1, 1)]"
4064,4720.0,"[(3, 2), (7, 2), (4, 1)]"
4065,4721.0,"[(3, 1), (7, 1)]"
4066,4722.0,"[(2, 1)]"
4067,4723.0,"[(0, 1), (1, 1)]"
4068,4724.0,"[(0, 2), (1, 1)]"
4069,4725.0,"[(0, 1)]"
4070,4726.0,"[(9, 1)]"
4071,4727.0,"[(3, 2), (9, 1)]"
4072,4728.0,"[(8, 1)]"
4073,4729.0,"[(6, 3), (9, 1), (3, 1)]"
4074,473.0,"[(1, 12), (6, 7), (3, 2)]"
4075,4730.0,"[(8, 2), (9, 1), (7, 1), (2, 1)]"
4076,4731.0,"[(0, 1), (8, 1)]"
4077,4732.0,"[(0, 1), (8, 1)]"
4078,4733.0,"[(0, 2), (4, 1)]"
4079,4734.0,"[(5, 2), (8, 2)]"
4080,4735.0,"[(5, 2), (8, 2), (6, 1)]"
4081,4736.0,"[(3, 1), (6, 1)]"
4082,4737.0,"[(3, 2), (6, 1), (4, 1)]"
4083,4738.0,"[(3, 1), (6, 1)]"
4084,4739.0,"[(5, 1), (8, 1)]"
4085,474.0,"[(1, 1), (6, 1)]"
4086,4740.0,"[(5, 1), (8, 1)]"
4087,4741.0,"[(0, 3), (8, 3), (2, 2), (4, 1)]"
4088,4742.0,"[(0, 2), (4, 1)]"
4089,4743.0,"[(5, 1)]"
4090,4744.0,"[(3, 2)]"
4091,4745.0,"[(1, 1), (2, 1), (6, 1)]"
4092,4746.0,"[(1, 1), (2, 1), (6, 1)]"
4093,4747.0,"[(1, 1), (2, 1), (6, 1), (5, 1)]"
4094,4748.0,"[(4, 2), (3, 1), (7, 1)]"
4095,4749.0,"[(0, 3), (8, 1)]"
4096,475.0,"[(0, 5), (7, 4), (8, 3), (1, 1), (3, 1), (6, 1), (2, 1)]"
4097,4750.0,"[(1, 2), (6, 1), (3, 1)]"
4098,4751.0,"[(1, 2), (6, 1), (3, 1)]"
4099,4752.0,"[(0, 1), (4, 1), (5, 1)]"
4100,4753.0,"[(0, 1), (4, 1), (5, 1)]"
4101,4754.0,"[(8, 2), (7, 1)]"
4102,4755.0,"[(7, 1), (8, 1)]"
4103,4756.0,"[(9, 1)]"
4104,4757.0,"[(9, 1)]"
4105,4758.0,"[(2, 1), (7, 1)]"
4106,4759.0,"[(6, 1), (7, 1), (8, 1)]"
4107,476.0,"[(0, 2), (8, 2), (7, 2), (1, 1), (3, 1), (2, 1)]"
4108,4760.0,"[(6, 1), (7, 1), (8, 1)]"
4109,4761.0,"[(7, 1), (8, 1)]"
4110,4762.0,"[(4, 4), (7, 2), (8, 2), (0, 1), (5, 1)]"
4111,4763.0,"[(2, 1), (7, 1), (8, 1)]"
4112,4764.0,"[(2, 1), (7, 1)]"
4113,4765.0,"[(2, 1), (7, 1)]"
4114,4766.0,"[(9, 1)]"
4115,4767.0,"[(9, 3), (3, 2), (6, 1), (4, 1), (5, 1)]"
4116,4768.0,"[(2, 2), (4, 2), (8, 1)]"
4117,4769.0,"[(2, 1)]"
4118,477.0,"[(1, 3)]"
4119,4770.0,"[(7, 1)]"
4120,4771.0,"[(7, 2), (3, 1)]"
4121,4772.0,"[(6, 1), (7, 1)]"
4122,4773.0,"[(6, 1), (7, 1)]"
4123,4774.0,"[(1, 1), (3, 1)]"
4124,4775.0,"[(1, 1), (3, 1)]"
4125,4776.0,"[(1, 1), (3, 1)]"
4126,4777.0,"[(1, 1), (3, 1)]"
4127,4778.0,"[(1, 1), (3, 1)]"
4128,4779.0,"[(1, 1), (3, 1)]"
4129,478.0,"[(1, 1), (2, 1)]"
4130,4780.0,"[(1, 1), (3, 1)]"
4131,4781.0,"[(0, 1), (7, 1)]"
4132,4782.0,"[(5, 4), (8, 3), (6, 1), (7, 1)]"
4133,4783.0,"[(0, 5), (7, 3), (8, 3), (2, 2)]"
4134,4784.0,"[(0, 1), (2, 1), (8, 1)]"
4135,4785.0,"[(0, 1), (2, 1)]"
4136,4786.0,"[(0, 1), (5, 1)]"
4137,4787.0,"[(0, 1), (5, 1)]"
4138,4788.0,"[(0, 1), (5, 1)]"
4139,4789.0,"[(0, 1), (5, 1)]"
4140,479.0,"[(1, 1)]"
4141,4790.0,"[(0, 1), (5, 1)]"
4142,4791.0,"[(0, 1), (5, 1)]"
4143,4792.0,"[(1, 1), (9, 1)]"
4144,4793.0,"[(1, 1), (9, 1)]"
4145,4794.0,"[(4, 2), (7, 2), (3, 1)]"
4146,4795.0,"[(3, 1), (5, 1), (7, 1), (8, 1)]"
4147,4796.0,"[(3, 1), (5, 1)]"
4148,4797.0,"[(1, 1), (9, 1)]"
4149,4798.0,"[(7, 1)]"
4150,4799.0,"[(7, 1)]"
4151,48.0,"[(1, 1)]"
4152,480.0,"[(1, 1)]"
4153,4800.0,"[(4, 1)]"
4154,4801.0,"[(4, 3)]"
4155,4802.0,"[(4, 3)]"
4156,4803.0,"[(3, 10), (7, 2), (4, 2), (5, 2), (0, 1)]"
4157,4804.0,"[(3, 1), (7, 1)]"
4158,4805.0,"[(3, 2), (7, 2), (1, 1)]"
4159,4806.0,"[(3, 1), (7, 1)]"
4160,4807.0,"[(3, 1), (4, 1), (7, 1)]"
4161,4808.0,"[(3, 1), (4, 1), (7, 1)]"
4162,4809.0,"[(3, 2), (6, 2), (0, 1), (7, 1)]"
4163,481.0,"[(1, 1), (3, 1), (6, 1)]"
4164,4810.0,"[(3, 2), (6, 1), (7, 1)]"
4165,4811.0,"[(3, 1), (6, 1)]"
4166,4812.0,"[(3, 2), (6, 1), (7, 1)]"
4167,4813.0,"[(0, 1), (2, 1), (8, 1)]"
4168,4814.0,"[(3, 5), (5, 3), (4, 1), (8, 1), (1, 1), (6, 1)]"
4169,4815.0,"[(7, 1)]"
4170,4816.0,"[(4, 2), (0, 1)]"
4171,4817.0,"[(4, 1), (5, 1)]"
4172,4818.0,"[(8, 1)]"
4173,4819.0,"[(8, 1), (7, 1)]"
4174,482.0,"[(1, 3), (0, 1)]"
4175,4820.0,"[(3, 1), (7, 1)]"
4176,4821.0,"[(3, 1), (7, 1)]"
4177,4822.0,"[(7, 1), (8, 1)]"
4178,4823.0,"[(7, 1)]"
4179,4824.0,"[(7, 1)]"
4180,4825.0,"[(7, 1)]"
4181,4826.0,"[(7, 1)]"
4182,4827.0,"[(5, 1)]"
4183,4828.0,"[(5, 4), (3, 2)]"
4184,4829.0,"[(7, 2), (8, 1)]"
4185,483.0,"[(3, 1)]"
4186,4830.0,"[(0, 1), (2, 1), (7, 1)]"
4187,4831.0,"[(4, 3)]"
4188,4832.0,"[(3, 1), (4, 1)]"
4189,4833.0,"[(3, 1), (4, 1)]"
4190,4834.0,"[(4, 2), (9, 2)]"
4191,4835.0,"[(4, 2), (9, 2)]"
4192,4836.0,"[(7, 2), (2, 1), (3, 1), (4, 1)]"
4193,4837.0,"[(1, 1)]"
4194,4838.0,"[(0, 1), (9, 1)]"
4195,4839.0,"[(7, 2), (3, 1)]"
4196,484.0,"[(1, 1), (3, 1)]"
4197,4840.0,"[(7, 2), (3, 1)]"
4198,4841.0,"[(5, 2), (8, 2), (7, 1), (0, 1)]"
4199,4842.0,"[(4, 2)]"
4200,4843.0,"[(2, 1), (7, 1)]"
4201,4844.0,"[(2, 1), (7, 1)]"
4202,4845.0,"[(4, 1), (7, 1), (8, 1)]"
4203,4846.0,"[(5, 1), (8, 1)]"
4204,4847.0,"[(5, 2), (8, 2)]"
4205,4848.0,"[(5, 2), (8, 2)]"
4206,4849.0,"[(3, 1)]"
4207,485.0,"[(1, 8), (2, 5), (0, 5), (4, 3), (9, 3), (3, 2), (8, 2), (7, 1)]"
4208,4850.0,"[(3, 1)]"
4209,4851.0,"[(8, 5), (0, 2), (7, 1), (4, 1)]"
4210,4852.0,"[(7, 1), (8, 1)]"
4211,4853.0,"[(5, 1), (8, 1)]"
4212,4854.0,"[(5, 2), (8, 1), (6, 1)]"
4213,4855.0,"[(0, 1), (1, 1), (5, 1)]"
4214,4856.0,"[(0, 3), (9, 2)]"
4215,4857.0,"[(9, 2), (0, 1)]"
4216,4858.0,"[(0, 1), (5, 1)]"
4217,4859.0,"[(0, 1)]"
4218,486.0,"[(1, 2), (5, 2)]"
4219,4860.0,"[(4, 1), (6, 1), (7, 1)]"
4220,4861.0,"[(4, 1), (6, 1), (7, 1)]"
4221,4862.0,"[(4, 1), (6, 1), (7, 1)]"
4222,4863.0,"[(7, 1)]"
4223,4864.0,"[(7, 1)]"
4224,4865.0,"[(5, 4), (8, 3)]"
4225,4866.0,"[(5, 2), (7, 1)]"
4226,4867.0,"[(7, 2), (4, 1), (0, 1), (8, 1)]"
4227,4868.0,"[(8, 2), (2, 1), (0, 1), (7, 1)]"
4228,4869.0,"[(2, 1), (7, 1)]"
4229,487.0,"[(1, 2), (5, 2)]"
4230,4870.0,"[(2, 1), (7, 1)]"
4231,4871.0,"[(2, 1), (7, 1)]"
4232,4872.0,"[(5, 1), (4, 1), (8, 1)]"
4233,4873.0,"[(5, 1)]"
4234,4874.0,"[(3, 1)]"
4235,4875.0,"[(3, 1)]"
4236,4876.0,"[(8, 9), (9, 1)]"
4237,4877.0,"[(0, 2), (7, 1), (8, 1)]"
4238,4878.0,"[(0, 2), (3, 1), (7, 1)]"
4239,4879.0,"[(0, 6), (8, 2), (3, 1), (7, 1), (4, 1), (2, 1)]"
4240,488.0,"[(1, 2), (6, 2), (3, 1), (9, 1), (0, 1), (2, 1)]"
4241,4880.0,"[(7, 1), (9, 1)]"
4242,4881.0,"[(7, 1), (9, 1)]"
4243,4882.0,"[(7, 1), (9, 1)]"
4244,4883.0,"[(0, 1)]"
4245,4884.0,"[(0, 1)]"
4246,4885.0,"[(0, 1)]"
4247,4886.0,"[(6, 1)]"
4248,4887.0,"[(6, 1)]"
4249,4888.0,"[(6, 1)]"
4250,4889.0,"[(8, 7), (0, 2)]"
4251,489.0,"[(3, 4), (1, 3), (9, 1)]"
4252,4890.0,"[(2, 1), (6, 1), (7, 1)]"
4253,4891.0,"[(2, 1), (6, 1), (7, 1)]"
4254,4892.0,"[(0, 4), (2, 2), (7, 1)]"
4255,4893.0,"[(0, 1), (8, 1)]"
4256,4894.0,"[(3, 1), (6, 1)]"
4257,4895.0,"[(3, 1), (6, 1)]"
4258,4896.0,"[(1, 1)]"
4259,4897.0,"[(9, 1)]"
4260,4898.0,"[(2, 2), (4, 2), (0, 1)]"
4261,4899.0,"[(0, 1), (2, 1)]"
4262,49.0,"[(1, 1)]"
4263,490.0,"[(0, 1), (1, 1)]"
4264,4900.0,"[(9, 1)]"
4265,4901.0,"[(9, 1)]"
4266,4902.0,"[(9, 1)]"
4267,4903.0,"[(4, 2), (9, 2), (3, 1), (7, 1), (5, 1)]"
4268,4904.0,"[(4, 2)]"
4269,4905.0,"[(7, 1), (3, 1)]"
4270,4906.0,"[(7, 1)]"
4271,4907.0,"[(7, 2)]"
4272,4908.0,"[(7, 1), (2, 1), (8, 1)]"
4273,4909.0,"[(1, 1)]"
4274,491.0,"[(0, 1), (1, 1)]"
4275,4910.0,"[(1, 1)]"
4276,4911.0,"[(0, 1), (1, 1)]"
4277,4912.0,"[(0, 1), (8, 1)]"
4278,4913.0,"[(2, 4), (0, 3), (8, 2), (4, 1)]"
4279,4914.0,"[(2, 3), (0, 1), (8, 1)]"
4280,4915.0,"[(4, 1)]"
4281,4916.0,"[(4, 1)]"
4282,4917.0,"[(0, 4), (4, 2), (3, 2), (6, 2), (5, 1)]"
4283,4918.0,"[(2, 1), (8, 1), (0, 1), (4, 1)]"
4284,4919.0,"[(5, 1), (8, 1)]"
4285,492.0,"[(1, 1)]"
4286,4920.0,"[(5, 2), (8, 2)]"
4287,4921.0,"[(3, 1), (7, 1)]"
4288,4922.0,"[(3, 1), (7, 1)]"
4289,4923.0,"[(8, 5), (5, 4), (0, 1)]"
4290,4924.0,"[(3, 1), (7, 1)]"
4291,4925.0,"[(3, 1), (7, 1)]"
4292,4926.0,"[(3, 1), (7, 1)]"
4293,4927.0,"[(3, 1), (7, 1)]"
4294,4928.0,"[(2, 1), (7, 1)]"
4295,4929.0,"[(2, 1), (7, 1)]"
4296,493.0,"[(1, 1)]"
4297,4930.0,"[(4, 1), (9, 1)]"
4298,4931.0,"[(0, 5), (8, 3), (2, 2), (7, 1)]"
4299,4932.0,"[(4, 1), (8, 1)]"
4300,4933.0,"[(3, 5), (7, 1)]"
4301,4934.0,"[(0, 1), (7, 1)]"
4302,4935.0,"[(0, 1), (7, 1)]"
4303,4936.0,"[(0, 1), (7, 1)]"
4304,4937.0,"[(0, 1), (7, 1)]"
4305,4938.0,"[(2, 2), (0, 1), (7, 1)]"
4306,4939.0,"[(0, 1), (2, 1), (7, 1), (8, 1)]"
4307,494.0,"[(1, 1), (5, 1)]"
4308,4940.0,"[(6, 1)]"
4309,4941.0,"[(6, 2)]"
4310,4942.0,"[(4, 1)]"
4311,4943.0,"[(5, 3), (7, 1)]"
4312,4944.0,"[(5, 1)]"
4313,4945.0,"[(5, 1)]"
4314,4946.0,"[(5, 1)]"
4315,4947.0,"[(0, 4), (4, 2), (9, 1)]"
4316,4949.0,"[(0, 1)]"
4317,4950.0,"[(5, 1)]"
4318,4951.0,"[(2, 3), (7, 2)]"
4319,4952.0,"[(0, 1), (8, 1)]"
4320,4953.0,"[(8, 5), (5, 3), (0, 1)]"
4321,4954.0,"[(6, 1), (7, 1)]"
4322,4955.0,"[(7, 3), (3, 1)]"
4323,4956.0,"[(5, 1), (8, 1)]"
4324,4957.0,"[(7, 1), (8, 1), (0, 1), (5, 1)]"
4325,4958.0,"[(0, 1), (9, 1)]"
4326,4959.0,"[(2, 1), (0, 1), (9, 1)]"
4327,496.0,"[(3, 1)]"
4328,4960.0,"[(0, 1), (9, 1)]"
4329,4961.0,"[(0, 1), (4, 1), (7, 1)]"
4330,4962.0,"[(5, 1), (0, 1)]"
4331,4963.0,"[(4, 1)]"
4332,4964.0,"[(7, 1)]"
4333,4965.0,"[(7, 1)]"
4334,4966.0,"[(1, 2), (4, 2), (9, 2)]"
4335,4967.0,"[(4, 1)]"
4336,4968.0,"[(0, 2)]"
4337,4969.0,"[(7, 2)]"
4338,497.0,"[(3, 1)]"
4339,4970.0,"[(5, 1)]"
4340,4971.0,"[(0, 2), (5, 1), (7, 1)]"
4341,4972.0,"[(8, 8), (7, 7), (0, 2), (2, 2)]"
4342,4973.0,"[(0, 2), (8, 2), (4, 1), (7, 1)]"
4343,4974.0,"[(5, 1), (8, 1)]"
4344,4975.0,"[(3, 3), (4, 1), (5, 1), (6, 1), (7, 1)]"
4345,4976.0,"[(8, 1)]"
4346,4977.0,"[(8, 2), (0, 1)]"
4347,4978.0,"[(8, 1)]"
4348,4979.0,"[(7, 1)]"
4349,498.0,"[(3, 1)]"
4350,4980.0,"[(0, 1), (2, 1)]"
4351,4981.0,"[(0, 1), (4, 1), (2, 1), (7, 1)]"
4352,4982.0,"[(0, 2), (9, 2), (4, 1), (7, 1)]"
4353,4983.0,"[(5, 2), (8, 1)]"
4354,4984.0,"[(2, 1), (8, 1)]"
4355,4985.0,"[(1, 1)]"
4356,4986.0,"[(1, 1)]"
4357,4987.0,"[(1, 1)]"
4358,4988.0,"[(1, 1)]"
4359,4989.0,"[(1, 1)]"
4360,499.0,"[(3, 1)]"
4361,4990.0,"[(0, 1), (2, 1)]"
4362,4991.0,"[(3, 2), (9, 1)]"
4363,4992.0,"[(3, 2), (9, 1)]"
4364,4993.0,"[(3, 2), (9, 2), (4, 1), (8, 1), (6, 1)]"
4365,4994.0,"[(1, 1), (9, 1)]"
4366,4995.0,"[(1, 1), (9, 1)]"
4367,4996.0,"[(1, 1), (9, 1)]"
4368,4997.0,"[(0, 2), (9, 1)]"
4369,4998.0,"[(2, 1)]"
4370,4999.0,"[(4, 1), (8, 1), (5, 1), (6, 1)]"
4371,5.0,"[(1, 3), (7, 1)]"
4372,50.0,"[(1, 1), (5, 1)]"
4373,500.0,"[(0, 2)]"
4374,5000.0,"[(4, 2), (1, 1), (5, 1)]"
4375,5001.0,"[(7, 1), (0, 1)]"
4376,5002.0,"[(8, 1)]"
4377,5003.0,"[(7, 3), (2, 1), (0, 1), (8, 1)]"
4378,5004.0,"[(8, 4), (7, 3), (2, 1), (6, 1)]"
4379,5005.0,"[(7, 1)]"
4380,5006.0,"[(0, 1)]"
4381,5007.0,"[(3, 1), (7, 1)]"
4382,5008.0,"[(5, 1), (8, 1)]"
4383,5009.0,"[(5, 1), (8, 1)]"
4384,501.0,"[(1, 1), (3, 1)]"
4385,5010.0,"[(4, 1)]"
4386,5011.0,"[(5, 1)]"
4387,5012.0,"[(5, 1), (8, 1)]"
4388,5013.0,"[(0, 2), (8, 2), (7, 1), (5, 1)]"
4389,5014.0,"[(8, 12), (7, 4), (0, 3), (3, 2), (2, 2), (6, 1)]"
4390,5015.0,"[(3, 1), (7, 1)]"
4391,5016.0,"[(0, 1), (7, 1), (8, 1), (4, 1)]"
4392,5017.0,"[(0, 1), (7, 1), (8, 1)]"
4393,5018.0,"[(4, 1)]"
4394,5019.0,"[(7, 1), (8, 1)]"
4395,502.0,"[(1, 1)]"
4396,5020.0,"[(0, 1)]"
4397,5021.0,"[(4, 1)]"
4398,5022.0,"[(3, 1)]"
4399,5023.0,"[(1, 1)]"
4400,5024.0,"[(1, 2), (0, 1), (9, 1)]"
4401,5025.0,"[(0, 1), (1, 1), (9, 1)]"
4402,5026.0,"[(3, 3), (6, 3), (1, 1)]"
4403,5027.0,"[(3, 1), (6, 1)]"
4404,5028.0,"[(7, 1)]"
4405,5029.0,"[(1, 1), (5, 1)]"
4406,503.0,"[(3, 1), (6, 1)]"
4407,5030.0,"[(0, 4), (4, 4), (1, 2), (9, 2)]"
4408,5031.0,"[(0, 1), (1, 1), (4, 1)]"
4409,5032.0,"[(4, 1), (7, 1)]"
4410,5033.0,"[(7, 1)]"
4411,5034.0,"[(7, 1)]"
4412,5035.0,"[(7, 1)]"
4413,5036.0,"[(1, 1)]"
4414,5037.0,"[(1, 1)]"
4415,5038.0,"[(1, 1)]"
4416,5039.0,"[(1, 1)]"
