paper_id,pagerank
203,0.00012932007801265264
275,0.00012200775969351655
253,1.8301163954027516e-05
197,0.0001525623179790208
228,0.00012200775969351655
270,8.457773459112015e-05
277,9.869925442293434e-05
226,7.52368744844733e-05
194,0.00012469694643457187
193,0.00015186710372771877
232,0.00012241416228126096
212,0.00011124617203716778
244,0.0002591244038877169
274,0.0002084032387747073
229,0.00016308489731632042
258,0.0001657479169759884
218,0.0003052111231377079
237,8.822733486631635e-05
239,0.000145615001696952
245,0.0004539186474382756
215,0.0001906450001769339
217,0.00010678357565322989
281,0.00012200775969351655
256,0.00012200775969351655
291,1.8301163954027516e-05
198,0.0003407114042358015
437,0.00022569671690320455
299,0.00039212561622918905
322,1.8301163954027516e-05
350,6.649054437126006e-05
309,0.00012200775969351655
353,0.0001115278537349407
306,0.00024916608027933124
427,0.0001097113337148901
424,2.2299059171912505e-05
319,0.0003083309534561858
398,0.00015513096172904006
371,0.0007584564353989272
336,0.00014919907775603
346,0.00012989826586491408
382,9.22270548953206e-05
425,0.00012200775969351655
302,0.0003125012329665164
339,0.00010919368334124589
421,0.0003579115609248151
363,0.0001416838818743403
423,0.00021473073676801942
356,0.0001280792411421248
303,1.8301163954027516e-05
374,8.127326753120588e-05
402,0.0001251817496066888
330,0.00012200775969351655
358,0.00018431992272872671
372,0.00013285603043183852
359,0.00017418340981774434
295,0.00014187864142366487
360,0.00012200775969351655
328,6.752243611376327e-05
320,0.0002591244038877169
341,0.00010983334166489287
403,9.700928434519467e-05
390,1.8301163954027516e-05
331,0.00012200775969351655
347,1.8301163954027516e-05
313,0.00012269190255227792
329,0.0007819007903039068
378,0.000587368774285152
362,0.00013239164235486742
366,0.00012200775969351655
335,0.00012200775969351655
438,0.00017465929845895885
333,1.8301163954027516e-05
311,0.0004256350768005878
317,0.00038265613324384634
375,0.0002910317373404182
396,0.00018097995948385302
433,0.00027123229313792365
368,9.729453253919539e-05
379,0.00012200775969351655
413,0.000673557116373127
376,0.0004912703598669767
384,0.00010083388048520882
414,7.990640571109377e-05
432,8.877173969755738e-05
316,0.00021311237079170894
377,0.00012200775969351647
365,0.00017735821065893972
385,2.068795049775739e-05
428,0.0009823997961547171
388,0.0005098006494468443
337,0.00012200775969351655
321,0.000145501181777669
327,0.0001159452229276769
393,0.0004994603388057443
422,0.0001335586155679125
326,0.00012200775969351655
380,9.891108584290649e-05
387,0.00020299869486068038
344,1.8301163954027516e-05
389,0.00012200775969351655
315,1.8301163954027516e-05
397,0.0001697179563849076
361,0.00031663858325393305
405,8.23177982423189e-05
355,1.8301163954027516e-05
399,0.0001322229181111748
406,6.648032449112874e-05
369,0.00020244696466601057
417,0.00012200775969351655
370,9.06587984693263e-05
298,0.00025114371840978284
338,0.0012092273046519018
434,0.00012270042613909374
307,0.00024876531853268923
416,1.8301163954027516e-05
297,0.0002765621090568141
351,0.00012200775969351655
408,1.8301163954027516e-05
300,0.00012200775969351655
312,5.861768457148413e-05
340,3.380758255119252e-05
294,8.981657082298085e-05
325,0.0004539186474382756
373,0.00014034418218799045
415,9.665028786220195e-05
412,0.0005523002072779349
324,0.00012200775969351655
343,0.00018886225577398815
296,0.00012083342099614318
430,0.0011375479110969067
318,0.0005889583634522272
308,0.00018155008556194896
429,0.0006151507594712588
381,0.0003148504454465524
420,0.00020601817918413056
391,0.0001905207391410136
435,0.000546045597261016
418,0.000370930337357803
400,0.0002909076327493811
407,0.00012200775969351655
357,0.00018334706499552962
419,0.00040780170411124333
395,0.0001527126440479804
310,1.8301163954027516e-05
323,0.0001800378712083126
439,0.00011998099376305752
348,0.0001525623179790208
349,0.0002263206368048048
301,6.049834159988168e-05
401,0.0001523137696604105
314,0.0003122338825919786
394,0.00013741476101352383
332,0.0001537705306265137
436,0.0001431777063685226
386,0.00039369759047806974
354,0.00012955460119223368
410,0.00012317685512957047
431,0.00026209449152604484
392,0.00012200775969351655
352,0.000152027333836831
334,1.8301163954027516e-05
426,0.00012200775969351655
342,7.105960368818016e-05
367,0.00016768660741429866
404,0.00012703639160765835
383,1.8301163954027516e-05
304,0.00011358681287950144
411,0.0001381741763866562
364,0.00012200775969351655
460,0.00012200775969351654
479,0.00012200775969351655
575,0.0005014253988555428
469,0.0004085596581100287
450,0.00018304915742080224
541,0.0004998561255142308
539,0.00013622855853210315
545,0.00011521884440181984
491,0.00012200775969351655
566,1.8301163954027516e-05
478,0.00012917811149867127
565,0.0001538142336607532
444,1.8301163954027516e-05
537,0.0002230473993786124
581,0.0006120456752339794
526,0.00024323853913101246
580,0.00022820872980924633
483,9.663838336296212e-05
449,0.00012200775969351651
527,0.00026389558813071204
443,0.00015320969013316924
521,0.0005236189170760848
480,0.00012940500951180465
448,0.0006757294093063927
550,0.00011737080078354154
476,0.00011066781580569763
473,1.8301163954027516e-05
458,8.953596371206028e-05
553,0.00014681991108266454
517,0.0001372349235989546
569,0.0004425212007889724
465,0.00021787016994138234
576,8.972856105841546e-05
522,0.0012092273046519018
524,0.00012200775969351654
523,0.0004994603388057443
475,0.00015566146350604425
560,9.789965883904069e-05
555,0.0001470395864028192
468,0.0001682474717080036
504,0.00012090995101973641
507,7.238345691522044e-05
464,1.8301163954027516e-05
446,0.00010534493950568272
559,7.989492030046968e-05
534,0.000670244396525114
562,0.00039665961801465627
462,0.00039763608473538596
505,0.00012200775969351655
463,0.0001884503006158277
513,0.00041955705975802864
551,7.959444956921987e-05
499,0.00028455295794854626
540,0.0005620441839982452
582,0.00015579946346759934
515,9.233016645333018e-05
574,0.00015217362155887514
512,0.00013972342296082074
564,8.625634607095763e-05
557,0.0002488625817228984
570,0.00014913711624464063
461,0.00014236474006068485
533,0.00043986235170443013
452,0.00010068889220818401
573,0.00025152567884760975
571,0.00012200775969351655
543,0.0002138643068141518
503,0.00019099857832447265
492,4.3164452089487884e-05
585,0.0005503992140674666
577,0.0004341126704151923
542,6.115140704822082e-05
549,9.030317572958866e-05
474,0.00012200775969351655
532,0.00013838753894545783
486,6.883476855345825e-05
487,0.0001478949803622814
586,0.00012200775969351656
451,0.00012200775969351654
511,0.00032804608974038057
447,0.00022051332506665413
502,0.00028349414358634287
579,0.0001220077596935166
441,0.0002558628620100646
519,0.0001443060452400391
482,0.0001287531393094927
556,1.8301163954027516e-05
561,1.8301163954027516e-05
516,0.0002709648711067535
490,0.00023819765130292037
471,0.00012200775969351648
477,0.00012200775969351655
528,6.0901983643050426e-05
466,0.0002908617503789203
554,6.626947799368513e-05
584,0.0002881055053552537
496,0.0001126286397215964
500,0.0001917552183717152
558,9.880806444504836e-05
455,0.00018411485308245313
501,0.00011255372870758053
506,0.0001474696435417598
488,0.00010645802287361289
530,0.00044627113951806066
489,0.0003886263453291192
457,9.157099022431221e-05
453,0.00016973701847711675
510,0.0002516316630312125
454,0.0002477438906254968
536,0.00023645115845736465
583,0.0001220077596935166
535,0.00011122843409870343
547,0.0001251817496066888
481,0.00015609447470354537
493,0.00015779490530126706
529,0.00015612124206625176
563,0.0002263206368048048
495,5.861768457148413e-05
520,0.0004441304341924869
546,0.0002869139622815376
514,0.0011375479110969067
498,0.0005889583634522272
470,0.00037005853186533957
509,0.0002909076327493811
472,0.0005615528374573528
567,1.8301163954027516e-05
459,0.00012200775969351655
442,0.0005479687772444316
568,0.00023957794231617289
494,0.00012200775969351655
538,0.00019247193818307641
531,1.8301163954027516e-05
484,8.233205605284169e-05
572,1.8301163954027516e-05
440,8.063836719915105e-05
525,1.8301163954027516e-05
485,1.8301163954027516e-05
467,0.0001321380611128158
456,7.684393395288448e-05
544,4.5519796373381244e-05
508,0.00013397578859341194
445,0.00013915240160492198
578,0.00010452473093726143
548,1.8301163954027516e-05
646,0.0002591244038877169
669,4.4363241602675646e-05
590,0.00010277928478631284
691,0.00016990639867866262
687,0.00012200775969351655
593,0.00021108288026758468
656,0.0003379857297077474
657,9.50849032555978e-05
587,0.00022869460103908278
616,0.00021368012879023062
597,1.8301163954027516e-05
605,0.00023081476104482588
618,1.8301163954027516e-05
612,0.00011306119547825314
660,1.8301163954027516e-05
694,1.8301163954027516e-05
604,0.0006156358475133125
715,0.0003148504454465524
653,0.00017697838508296652
589,0.00037198974381862717
647,0.0003889433209544926
674,0.0006179123183334116
701,0.00012090995101973641
665,0.00012200775969351655
659,0.00012200775969351655
641,1.8301163954027516e-05
608,0.00020181307829404948
663,0.00014815377123208366
643,0.00012200775969351654
706,0.00013099277558294714
690,0.0005857045914160418
642,6.115140704822082e-05
651,0.00035301998187526305
714,0.0010454251132257031
631,8.877173969755738e-05
614,0.000312924279957945
712,4.726789502734375e-05
615,1.8301163954027516e-05
693,0.0001563138252575711
648,1.8301163954027516e-05
683,2.6055355157761945e-05
699,3.380758255119252e-05
595,0.00012200775969351655
649,0.0001163329271709302
596,0.00023203836275353875
679,0.0004882496849521836
639,9.517203036579017e-05
709,6.097766113110899e-05
621,0.0003334816119271859
661,6.746412903074101e-05
670,4.3164452089487884e-05
602,0.0001231768551295705
636,7.453675509679468e-05
652,5.337206644583687e-05
611,0.0001220077596935165
634,0.0003773010464871232
650,1.8301163954027516e-05
686,0.0004493593628834405
613,0.00012534659037111883
622,0.0003174118117817762
682,0.0003295805087558123
628,0.0005615528374573528
637,0.0001749234941897761
680,0.00012376565698359385
617,0.00013759964599836637
609,0.00011074346129187054
716,0.00019011759224734325
676,0.00012200775969351655
592,0.00012200775969351655
668,0.00021976830897801276
627,0.0003157603327613266
619,0.0003236461726578507
644,0.00013123276302488815
700,1.8301163954027516e-05
601,0.0001904134929727986
692,4.996416812330223e-05
696,0.00020699546324032278
703,0.00013653649782811462
695,0.00010977330250340611
710,0.00017344137236688728
678,0.00014228792989091804
697,0.0001081857068529154
673,0.00012562051379379538
702,0.000130195041417652
666,0.00011532358002665699
623,0.00028261903576393924
598,0.00012200775969351655
620,0.00025181241498195523
607,0.00014558536745328812
633,0.0001416838818743403
664,0.00012200775969351655
629,0.0002014355152925566
600,5.7242250830867814e-05
588,0.00019448754150688333
654,0.00018837397026250923
625,0.0004607266690741866
632,9.638682377571578e-05
708,0.00012200775969351655
630,0.00012200775969351655
640,0.00010236857594823816
591,0.0001343413200652838
672,0.0003358932599528681
681,0.000119791305624923
599,8.673171375455597e-05
624,0.00012200775969351655
626,0.0006302794152478262
638,0.0002315568783600228
655,0.001064798539358064
707,6.319716438713849e-05
603,1.8301163954027516e-05
658,1.8301163954027516e-05
662,0.00020107279783630698
684,0.00014392987772114682
645,9.891830176010238e-05
713,0.00014326807354829693
685,0.0002787705625451329
667,1.8301163954027516e-05
704,0.0003580204743715949
606,7.915315269033598e-05
675,0.00012200775969351655
635,4.404647779449834e-05
594,6.289768607012135e-05
689,0.0001503634207052297
610,0.00012200775969351655
705,1.8301163954027516e-05
677,0.00012729473836194596
671,0.00013410750895182346
798,0.0007819007903039068
845,0.0007819007903039068
846,0.0006302794152478262
735,1.8301163954027516e-05
754,0.00026351350640521957
814,0.00014525119848040122
836,0.00012200775969351647
841,0.0002912346736672786
817,0.00013099277558294714
724,0.0010433171526462513
746,0.000555592183550596
722,0.0001496528489826302
838,0.0001763906263599197
719,0.00019864598644924207
831,9.151120808398145e-05
767,0.001711631045890361
808,0.00027585298851169366
721,0.00012200775969351647
869,3.380758255119252e-05
825,0.00017063399511729803
789,0.00020104793684071833
875,0.00019835378090075553
723,0.00032098298402917497
745,0.0001755713005287721
796,1.8301163954027516e-05
728,0.00019011759224734325
720,1.8301163954027516e-05
781,0.0001632539431673756
824,0.00023415208807861873
833,0.00016573197934721532
823,0.00012200775969351647
818,4.876841452156963e-05
791,1.8301163954027516e-05
749,0.0002721359897264642
873,1.8301163954027516e-05
802,0.00020002682315983203
840,6.545458450206852e-05
747,5.274114809618824e-05
816,0.00013382378234380815
837,0.0007214056946695409
874,0.00012200775969351647
803,0.000211739227503782
748,0.00012200775969351647
801,0.0001661142694048169
815,0.00021043407031255627
822,0.0001773897892604485
811,0.00018046154503322665
739,0.00010977330250340611
821,0.00012200775969351647
762,0.00011924337387923598
839,0.000141735511282667
862,0.00012048692987353024
849,0.00010030437214406885
786,5.274114809618824e-05
726,1.8301163954027516e-05
737,0.00018790819747426497
775,0.00011255908823768374
806,7.46295099529033e-05
850,0.00041830880492752973
854,0.0001798436445298415
772,0.0001749234941897761
730,0.0003157603327613266
804,0.00011605871097586017
757,5.428156968617794e-05
780,9.28216515577074e-05
717,0.0004998561255142308
766,0.00011815269113489156
756,0.00012200775969351655
868,0.00025905934621960275
835,0.0004222083206535009
768,0.00012200775969351647
783,0.0002015276547542277
793,0.00012200775969351647
776,0.0004705655712910137
777,0.0002838228531498555
800,0.0006382608556601489
790,0.0001365669930462096
782,3.380758255119252e-05
743,1.8301163954027516e-05
736,0.00033818357878379204
848,0.00012200775969351647
872,0.00010317894485770997
843,0.00024742796266172224
788,0.00015564074968305947
770,0.00015592231399814358
765,4.4217966874601975e-05
865,7.662711813262845e-05
773,0.00021965262516190573
764,0.0010137679048626547
742,0.0005503992140674666
750,4.8182335538510924e-05
830,0.00015810020899099437
769,0.00019984330866233005
856,0.00023892806749142652
863,6.877445613062873e-05
761,0.00022443252687546748
876,0.00022099977583804465
794,1.8301163954027516e-05
779,0.00017580487261979234
741,1.8301163954027516e-05
871,0.00012200775969351647
758,0.000142776685280462
820,0.000701835157023141
805,0.000546045597261016
826,0.00047055512387095526
718,0.00014871717848646723
810,0.00011062088144985173
778,0.0005857045914160418
727,0.00011394806440499527
755,0.00023502541341189866
877,0.00015378646987666502
731,0.00012200775969351647
864,0.00012091888975239425
729,6.201271853447429e-05
857,0.00015157998420888425
725,0.0001350611094276881
834,0.00015743273419616984
819,0.0008962291831646606
832,7.101522161531191e-05
842,7.847387970978534e-05
738,7.959444956921987e-05
867,0.00012200775969351647
771,0.00012200775969351647
866,0.00016653707777343339
752,0.00017682686786971128
809,0.0003079615694209929
795,0.000111782740558564
792,0.0003148504454465524
858,0.00014847261194928654
861,0.00012200775969351647
751,0.0001976534039308316
851,7.863388303409984e-05
763,0.00011558661153721689
827,1.8301163954027516e-05
787,9.344914120269985e-05
759,0.00017183379683935972
774,1.8301163954027516e-05
852,0.00023903505509860983
740,0.00012200775969351655
812,0.00015545997947023603
860,0.00035175277079232937
784,0.0002983337142753293
853,1.8301163954027516e-05
855,0.00014034418218799053
844,0.0001826267917358573
859,0.00017896476106913094
807,0.00023307838938057792
829,0.00019006919234906448
870,4.4217966874601975e-05
734,7.46295099529033e-05
733,0.00021173849548312284
799,1.8301163954027516e-05
828,8.703619426635276e-05
813,1.8301163954027516e-05
797,1.8301163954027516e-05
753,1.8301163954027516e-05
760,0.00048518835248342076
744,4.0181018280971674e-05
898,0.0004296531301927041
983,0.0006162906478793282
973,0.0001201425122482648
986,0.00015370525356591844
942,0.0002577902348658312
909,0.0012003588649864394
904,0.0001889590336739586
935,0.00012200775969351654
945,8.939484349011524e-05
972,0.0001442215777457601
974,0.00012200775969351655
1017,0.00013910656145722596
888,0.0006609846454513033
1013,0.0001932293963297192
954,0.00014647068969712723
928,0.00042051748419349625
891,8.35057253129438e-05
1020,0.0001361132579187949
902,0.0003176416771198864
884,0.0006176500687831531
992,0.0006811921118038632
890,0.00013407416951124676
926,0.0007214056946695409
905,0.0002989134490863815
944,0.00017290034850875452
979,0.0003699214098842869
913,9.165234805901665e-05
925,0.0003083309534561858
1001,0.0001322620513408089
918,0.00017454598003848493
901,9.486907426513533e-05
952,0.00014904216945754552
917,0.00015495017840355614
991,0.00023246018164780854
878,0.00017787037058616495
965,0.0003207214927533322
996,0.00011758912024988869
976,9.427647232139722e-05
934,0.00015015501891106235
914,0.00014799294755722336
970,0.0001391360045553908
931,0.0001391360045553908
951,0.001013767904862655
912,6.464987617580376e-05
981,0.001013767904862655
1018,0.0002922601600166191
932,0.00038782315985223635
887,0.0002453314017611906
889,7.864453542640513e-05
916,0.0002255136036386137
930,0.00021368012879023062
971,0.0003058616007539749
964,0.0010433171526462513
966,0.0012522751002721926
1000,0.00012200775969351655
880,6.877445613062873e-05
1008,0.00019864598644924207
953,0.000511125958849211
1003,0.0005615528374573528
943,0.00032144946383046315
896,0.0001735910226052928
975,0.00012200775969351655
924,0.0004661033479684466
968,0.00012200775969351655
946,0.00012200775969351655
899,0.0003508912597170162
990,0.00029540553247552276
941,0.00015438719669434478
919,0.0010433171526462513
955,0.0007314183328095259
980,0.00012200775969351655
936,0.0001608606989417635
989,0.0010751523179787306
900,7.1069379834087e-05
881,0.00012290015343051095
915,0.0006162906478793282
895,0.0013133046663476458
893,1.8301163954027516e-05
906,0.0010845466824524503
938,0.0001309224778048131
882,0.000276819061404691
959,0.00023116967709534958
1012,0.00032499028118814725
987,9.637075108866305e-05
907,0.00017063399511729803
985,0.00027585298851169366
1009,0.00039078424179121355
1011,0.0011558266862184412
933,0.0001763906263599197
940,0.00012660342642270583
1004,0.00015177270965680443
903,0.0001175068942658465
921,0.00017573778908997018
997,0.00012200775969351654
1006,0.0001858632657299583
958,0.0001220077596935166
947,0.00030797687127445526
963,0.00018354426009450193
957,0.0001451652879224684
911,0.00023349395922570487
886,9.47510564705379e-05
994,0.0001175068942658465
978,0.00012200775969351655
960,0.00010899799707096553
892,0.0005645193638339104
993,0.000555592183550596
929,0.00011975717957335064
1016,0.00012200775969351654
950,0.0003148504454465524
885,0.00010908392195937832
923,0.0001675884720913831
984,0.0002616924720230203
999,0.00029139246123093394
998,0.00011870867069459623
1014,1.8301163954027516e-05
894,0.00023203836275353875
922,9.94168139778524e-05
910,0.00012200775969351655
977,0.00012602753293130772
1002,0.0004427021622093492
879,0.00014525119848040122
982,0.0001283150679426985
961,4.3963179324016755e-05
939,0.00023378803404094041
1005,0.00012951992936923045
962,0.0007071159275818521
927,3.380758255119252e-05
967,0.00012200775969351654
1015,8.877173969755738e-05
897,0.0002597988239367017
956,0.000215245765043588
988,0.00012200775969351654
1007,0.0004661033479684466
1019,0.000473138353824269
949,0.00034283821743618336
908,0.00020107282851448578
969,1.8301163954027516e-05
883,0.00011220225914756684
1010,7.592955869872321e-05
948,0.0012003588649864394
1052,0.0012913877303447757
1071,0.0006176500687831531
1107,0.00015782435674174195
1152,0.0003247281484120678
1160,1.8301163954027516e-05
1031,0.0002838354352932167
1139,0.00026175372583207667
1026,0.00012200775969351655
1078,9.107056614188006e-05
1023,0.00046390251322245567
1135,0.0001166442796935975
1053,0.00012200775969351655
1035,0.0004678443827139417
1146,0.00012200775969351655
1057,0.0001166442796935975
1069,1.8301163954027516e-05
1041,7.144847249054956e-05
1157,0.00023209393485087355
1105,0.0001648394533272876
1145,0.00023792792544742277
1091,0.000328633232143787
1129,1.8301163954027516e-05
1094,0.00012200775969351655
1112,6.696730812503978e-05
1060,0.0003861245546911421
1070,7.932260403681698e-05
1044,0.0002937949445645145
1051,8.55848360762419e-05
1108,0.00010223315785795192
1158,0.0007214056946695409
1127,2.1977838132712515e-05
1061,1.8301163954027516e-05
1064,0.00010983629821367643
1122,0.00012200775969351655
1066,0.0001656531720149223
1049,0.000116837394859456
1054,0.00014680854800062096
1163,0.00013812358050345878
1033,0.00012200775969351654
1120,1.8301163954027516e-05
1148,0.00017787037058616495
1140,0.0004683937248782444
1072,0.00021007898175093274
1095,0.00016424229725027096
1028,0.0002707616381611907
1156,0.00015806424232568363
1103,0.0003317086762951996
1037,1.8301163954027516e-05
1086,0.00030810416669818864
1167,0.00011091961844270244
1130,0.00012200775969351655
1147,7.179006101886684e-05
1090,0.00011738280419043675
1099,0.00041213996308023915
1027,0.00018070593267304513
1126,0.0009874452407572173
1050,5.861768457148413e-05
1131,0.00017402213403883938
1092,0.00013042545728730523
1113,0.00012200775969351655
1172,0.00012200775969351655
1080,0.00031709959009261555
1065,3.5232191627584966e-05
1062,0.00032860542854227007
1119,0.00026100938121987596
1132,0.0001429106217501959
1144,0.001711631045890361
1059,0.0002344965390387013
1155,0.0012522751002721926
1102,0.0009874452407572173
1098,0.0003178741046748136
1171,0.0005694739932954196
1048,0.00027465484805260236
1174,8.476951954109985e-05
1111,0.0009977917629701006
1175,0.00026175372583207667
1036,0.00034567847171693887
1142,0.00012066916908802495
1136,4.428322578724964e-05
1100,0.0005615528374573528
1141,0.0002105605745179956
1151,0.00024916547020207484
1165,0.00010899799707096553
1161,0.00010568067781143132
1029,0.00036015119606799616
1058,0.00020104793684071833
1101,1.8301163954027516e-05
1067,0.00014204971759569646
1088,0.00012230946056560643
1022,0.00015926821895932204
1034,0.0004661033479684466
1097,8.330112478143075e-05
1076,9.347516276066476e-05
1153,0.000868089254396995
1173,0.00012276130381656694
1055,0.00040905231587900684
1030,0.00013333592205458887
1046,0.0003409504516911201
1123,0.00020787743182057474
1032,0.0002591369399514286
1166,0.00012200775969351655
1125,0.0006269629801197916
1024,1.8301163954027516e-05
1149,0.00015572370954146492
1056,0.00014862028643850258
1039,8.060499255544483e-05
1115,0.00021498765690783564
1106,0.00012200775969351654
1047,1.8301163954027516e-05
1104,0.00012200775969351655
1021,0.00010998098861547669
1118,9.902116970322398e-05
1154,0.0006433676199948922
1083,3.560135955981673e-05
1164,0.00014034418218799056
1116,0.00021485952941162023
1128,0.00011540376431196951
1025,0.00012200775969351655
1068,0.00012200775969351655
1040,0.0004563289381543637
1079,0.00039763608473538596
1045,0.00018304915742080224
1168,7.388282683833254e-05
1075,0.0001838040245866545
1150,1.8301163954027516e-05
