id,PageRankScore,T0PRScore,T1PRScore,T3PRScore,T5PRScore,T6PRScore,T7PRScore,T9PRScore,T10PRScore,T13PRScore,T14PRScore,T15PRScore,T16PRScore,T17PRScore,T18PRScore,T19PRScore,PageRankRank,T0PRRank,T1PRRank,T3PRRank,T5PRRank,T6PRRank,T7PRRank,T9PRRank,T10PRRank,T13PRRank,T14PRRank,T15PRRank,T16PRRank,T17PRRank,T18PRRank,T19PRRank
1740,2.9330928759767158e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,0.0003934808392591418,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0001751039079009081,7983,3256,8099,8194,8142,796,649,4096,7381,2912,8169,2987,8239,3292,8100,1053
2717,2.9296489569715583e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0001376757392297207,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7984,3255,8100,8195,8321,2680,7521,8199,986,4769,1785,5223,2194,5101,2103,5007
2846,2.9250475342723133e-05,9.440659471066516e-05,9.163902868752674e-05,6.307962172545298e-05,8.977483942455356e-05,9.521598268345601e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7985,3254,1806,1659,1917,1753,5381,7679,2550,8197,1552,4683,1559,4701,2357,7699
2060,2.9236183909308222e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00011604086980281753,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7986,3252,8102,8197,8323,2715,7552,7819,2997,889,6295,3913,7109,4170,7279,2794
2491,2.916810126547991e-05,9.440659471066516e-05,9.917681662399369e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7987,3238,1793,1645,1962,5447,2117,2024,5068,2073,5026,1709,5195,1915,5391,2438
432,2.9104946600336945e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,7988,3251,8103,8198,8324,2685,7516,8195,3056,5569,1266,4911,2251,583,6267,4005
767,2.9097704963976723e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.00012104808602952827,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00020206970468192252,6.693474580860542e-05,6.946043492708545e-05,7989,3250,8104,8199,8263,4549,910,1719,5274,2653,7426,2945,8341,1161,4853,2252
541,2.9023274281599674e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.000110684227052966,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00046078094090518644,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7990,3249,8105,8200,8230,1734,5215,4755,1649,4837,571,6276,3869,6560,3742,6532
1883,2.901245993859809e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7991,3248,8106,5832,4632,7045,3958,3065,8280,2744,7522,2889,8232,3298,8096,4272
2593,2.8936913509069145e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.00011872492569537629,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00013507562693067398,0.0004314453033133227,6.946043492708545e-05,7992,3247,8107,8201,8136,3592,6802,1478,4567,2386,7680,2697,7506,1255,612,6268
1700,2.8853004218859633e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7993,3246,8108,8202,8229,640,6170,6137,1208,5859,1654,4935,2254,7709,2807,7538
733,2.885197635311587e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00025669659364637457,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7994,3245,8109,8203,8138,3565,6826,7331,2863,8126,881,5922,1101,4977,1984,5404
3088,2.87750257157611e-05,9.440659471066516e-05,0.00010580927636931483,0.00011930469697305025,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7995,3244,1786,1364,1454,5205,2389,2885,8129,1923,5409,2123,5096,2233,7707,3522
2891,2.871618258866925e-05,9.440659471066516e-05,8.855597663964739e-05,6.307962172545298e-05,0.00022981982539310852,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,7996,3243,1813,1590,527,5874,1422,664,6271,4194,6981,4034,7242,2995,8296,2575
556,2.8678570714252708e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00012720473302657763,6.693474580860542e-05,6.946043492708545e-05,7997,3242,8110,8204,8139,3567,6825,7356,2777,7550,3378,6745,4326,1262,4942,1932
954,2.8655692131281103e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.0001395429770749889,6.693474580860542e-05,6.946043492708545e-05,7998,3241,8111,8116,8306,2098,5117,4780,1685,4601,1970,5028,2368,1249,4951,1921
2268,2.8608140628282946e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00010366756386344031,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232786,7999,3240,8112,7874,8079,3601,6487,6746,4313,900,6286,3922,7163,4197,7329,320
935,2.85708404285944e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.0001784466642197897,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00023048730920965577,6.693474580860542e-05,6.946043492708545e-05,8000,3239,8113,7872,5389,2630,883,1656,4604,1745,5263,2285,7634,1124,4827,2207
394,2.8528656286900986e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00011143777783809958,6.693474580860542e-05,6.946043492708545e-05,8001,3267,8031,7899,7976,3455,6679,6908,4444,1704,4593,2270,7710,1276,4989,1877
2188,2.85214564870966e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0004802183878055728,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8002,3268,8030,5706,5516,2450,7655,7784,2635,291,5797,1494,4365,7097,4240,7315
3484,2.8498686784045233e-05,9.440659471066516e-05,8.950474806858067e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8003,3269,1812,1599,1649,4785,1605,1610,4707,1764,5249,2327,7657,2884,8174,3980
1312,2.8361218127437287e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,0.0005374005843795165,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8004,3270,8029,7898,8009,3483,6836,5733,1294,4900,1929,5337,323,5564,2327,7754
44,2.834584684494137e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00010553794924945088,6.693474580860542e-05,6.946043492708545e-05,8005,3297,8008,8064,5579,2899,8311,8258,3215,7938,3207,8084,4011,1281,4984,1882
2470,2.821598393400338e-05,9.440659471066516e-05,5.4433026550707303e-05,0.00010734584592197015,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8006,3296,8009,1371,1542,5138,2449,3550,6898,5612,1023,6065,1254,4856,1778,5334
1754,2.820401094347958e-05,9.440659471066516e-05,8.051917659491331e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8007,3295,1820,1605,1702,4800,1531,7139,4017,1443,4839,1916,5287,2025,5002,1939
1178,2.8197546759991755e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,8008,3294,8010,8065,8011,3481,6838,7306,2824,8216,1580,4569,1910,469,5712,1461
1864,2.8189792863369676e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0001863272182910814,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.00015846771083614982,8009,3293,8011,8066,8012,3480,6839,7307,975,4774,1780,5225,2176,5119,1832,1064
3111,2.8184689748461905e-05,9.440659471066516e-05,5.4433026550707303e-05,0.00011288060299585425,8.977483942455356e-05,0.00012095447906160229,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8010,3292,8012,1367,1652,1719,5227,5367,2043,5119,2596,7432,2689,7580,2677,7403
1034,2.8097638430743742e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00011237073588298588,6.693474580860542e-05,6.946043492708545e-05,8011,3291,8013,8067,8013,3479,6840,7308,2823,8217,1584,4596,1590,1274,4991,1875
3268,2.80854784947502e-05,9.440659471066516e-05,5.4433026550707303e-05,0.00010329357724266633,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8012,3290,8014,1373,2161,5294,2076,6401,3883,7869,3105,7930,3053,8289,3272,7923
2906,2.8067712900140573e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,0.0001926374637610525,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8013,3289,8015,8068,8014,3477,6842,7310,2821,8219,1107,4806,634,6189,3887,6654
2270,2.806651260965506e-05,9.440659471066516e-05,8.987356265443216e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8014,3288,1811,1589,1685,4814,1517,655,6266,4199,7010,4068,7273,2911,8155,3821
1836,2.8045420499808923e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232786,8015,3287,8016,8069,8015,3475,6844,7311,2820,8133,3563,6826,3938,7222,4197,420
1297,2.8020828478838483e-05,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00021145426650132215,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8016,3286,763,4298,6251,4107,7273,7636,2525,7751,947,6107,1211,4740,2213,5182
1275,2.7991965783961204e-05,9.440659471066516e-05,0.00026790443443074926,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00010744682102825144,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8017,3285,1172,2384,3126,8157,2973,3343,8044,898,6288,3920,7165,4195,7331,2713
1387,2.7960591594894807e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.00033911195909908803,6.946043492708545e-05,8018,3284,8017,8057,8003,3461,6829,7328,2866,8123,4308,7014,4006,7162,897,6079
2773,2.7951765846854786e-05,9.440659471066516e-05,0.00013137031248688046,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8019,3283,1726,1721,2254,5227,2368,2939,8322,2088,4949,2058,4906,2415,7784,3157
1414,2.7898574892111112e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.00010795216928023488,8020,3282,8005,5829,4615,7060,3947,3056,8289,2631,7385,2763,8192,3160,7902,1102
2453,2.7840142145537797e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00011831511951135754,6.693474580860542e-05,6.946043492708545e-05,8021,3281,8018,8070,8016,3463,6856,6993,4394,5477,1208,4902,2227,1267,4965,1852
2246,2.7832789181379026e-05,9.440659471066516e-05,9.63840548674076e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8022,3280,1797,1649,1908,5542,1001,1689,4635,2430,7822,3304,6685,4290,7014,2997
779,2.7793072433120262e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00019224938427305228,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8023,3279,8020,8073,8019,3472,6847,7313,2818,8132,963,6154,3705,6450,3654,6804
910,2.7784261411385153e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00014816158989820416,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8024,3278,8021,8074,8020,3471,6848,7033,4050,878,6304,3904,7117,4168,7294,2775
7073,2.7739274659186894e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.00019889537611578195,8025,3277,8022,8075,8021,3470,6849,7399,2799,7530,2768,8196,1420,4573,1688,1027
1852,2.7713022851904797e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0002642485154158244,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8026,3276,8023,5877,5999,2232,7727,7473,916,6111,3816,6587,4196,7306,2913,8228
877,2.7707411225696613e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00022624576849994272,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.00013470204640914766,8027,3275,8024,8076,8022,3469,6850,7034,4049,7617,926,6036,1224,4789,2551,1087
2968,2.7695826747185995e-05,9.440659471066516e-05,5.4433026550707303e-05,9.594161357200066e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8028,3274,8025,1376,2134,5581,963,1931,321,5585,1224,4888,2241,7720,2797,7547
795,2.7611282051795043e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.000367465220862823,6.946043492708545e-05,8029,3273,8026,7895,8099,3552,6776,7026,4057,7609,3322,6731,4339,7031,796,6344
484,2.7593832919091044e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.00011469047382639289,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.0001829520741672909,6.693474580860542e-05,6.946043492708545e-05,8030,3272,8027,7926,7874,3822,912,1652,4608,1621,4639,2415,7795,1190,4765,2148
317,2.757632854772762e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00026694347326295975,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8031,3271,8028,7897,8070,3639,6514,6815,4249,7085,864,5938,1130,4804,2541,7814
554,2.7553307065463163e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.000111401894741526,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8032,3253,8101,8196,8322,2711,7556,7821,2998,895,6291,3917,7138,4154,7336,2738
1458,2.754317988589547e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00011909418537542634,0.0002309083474958205,6.946043492708545e-05,8033,3237,8114,7555,7504,3046,7946,8052,3400,6680,4250,6914,3921,1266,1098,6094
6976,2.7483513725555356e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00011921105368858971,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8034,3236,8115,7544,8193,3739,6608,6922,4460,1782,5295,1002,5895,1848,5452,2370
2232,2.7483513725555356e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8035,3235,8116,7545,8194,608,6260,6866,4265,2167,5120,1821,5307,2520,7512,3483
751,2.745014202663976e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00010118037303714257,6.693474580860542e-05,6.946043492708545e-05,8036,3202,8089,7889,8094,3557,6772,7022,4061,7597,3358,6760,4253,1287,4980,1835
2029,2.7280740230044513e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00013854198877068428,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00017389642176782606,6.693474580860542e-05,6.946043492708545e-05,8037,3201,8090,7890,8095,3556,6773,7023,4060,882,6300,3908,7113,1210,4806,2048
1558,2.7253708526114096e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.0002444707148234839,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00023182403762088288,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8038,3200,8063,7879,8084,3566,841,4039,7194,3229,921,5947,1148,4848,1861,5275
1478,2.7140678922452682e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.00026100685857652876,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8039,3199,8004,8060,7990,3444,6687,6937,4414,1797,873,5930,1106,4823,2441,7845
2462,2.7127411112923838e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8040,3198,8003,8059,8008,3485,6834,7301,2829,5844,1615,4597,1588,4721,2206,5220
2164,2.7098060078802888e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8041,3197,8002,8058,8004,3476,6843,650,6283,4132,7310,2829,8130,3207,7924,3310
139,2.7085631401550858e-05,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.0002710080823678133,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,8042,3196,7917,8298,8292,4277,6891,7146,4137,5643,861,5941,1154,4843,1938,5385
