Cluster ID,confidence_score,id,name,canonical_id,canonical_name 
4891,,5415,Patrick Purdon,,
4892,,5416,Emery Brown,,
4893,,5417,Qiang Liu,,
52,0.875515,5418,Alexander T. Ihler,b'1966',b'alexander t. ihler'
4894,,5419,Kei Wakabayashi,,
4895,,542,Margaret E. Sereno,,
4896,,5420,Takao Miura,,
4897,,5421,Sejong Yoon,,
233,0.00437793,5422,Chen Chen,b'5422',b'chen chen'
4898,,5423,Junzhou Huang,,
4899,,5424,Matthew Der,,
4900,,5425,Ana Radovanovic,,
4901,,5426,Yunlong He,,
4902,,5427,Haesun Park,,
4903,,5428,Sasha Rakhlin,,
4904,,5429,Simon Ashton,,
4905,,543,Anthony Jayakumar,,
4906,,5430,Marthinus D. Plessis,,
4907,,5431,Song Liu,,
4908,,5432,Manuel Lopes,,
4909,,5433,Tobias Lang,,
4910,,5434,Pierre-yves Oudeyer,,
234,0.269411,5435,Nishant Mehta,b'5435',b'nishant mehta'
4911,,5436,Jason Pacheco,,
4912,,5437,Hanghang Tong,,
4913,,5438,Qiaozhu Mei,,
4914,,5439,Boleslaw Szymanski,,
4915,,544,Torsten Zeppenfeld,,
4916,,5440,Seong-hwan Jun,,
235,0.325135,5441,Liangliang Wang,b'5441',b'liangliang wang'
4917,,5442,Nicholas Ruozzi,,
4918,,5443,Cobi Cario,,
4919,,5444,Guillermo Canas,,
4920,,5445,Hachem Kadri,,
4921,,5446,Philippe Preux,,
4922,,5447,Ashwini Shukla,,
4923,,5448,Aude Billard,,
4924,,5449,Weixin Li,,
4925,,545,Jeffrey L. Teeters,,
236,0.34519,5450,Michael Osborne,b'5450',b'michael osborne'
237,0.875515,5451,Roman Garnett,b'5451',b'roman garnett'
4926,,5452,Philip Sterne,,
238,0.875515,5453,Abdul-saboor Sheikh,b'5453',b'abdul-saboor sheikh'
4927,,5454,Peter Krafft,,
4928,,5455,Juston Moore,,
4929,,5456,Bruce Desmarais,,
4930,,5457,Sourish Chaudhuri,,
4931,,5458,Pierre Gaillard,,
4932,,5459,Gabor Lugosi,,
4933,,546,Frank S. Werblin,,
4934,,5460,Jiafeng Guo,,
4935,,5461,Xueqi Cheng,,
4936,,5462,Cun-hui Zhang,,
4937,,5463,Kevin Swersky,,
4938,,5464,Minh Do,,
4939,,5465,Nisheeth Srivastava,,
4940,,5466,Peter Kontschieder,,
4941,,5467,Antonio Criminisi,,
4942,,5468,Fredrik Lindsten,,
4943,,5469,Thomas Sch?n,,
4944,,547,Paul W. Munro,,
4945,,5470,Chad Scherrer,,
4946,,5471,Mahantesh Halappanavar,,
4947,,5472,David Haglin,,
4948,,5473,Amit Daniely,,
4949,,5474,Adel Javanmard,,
4950,,5475,Mohsen Hejrati,,
4951,,5476,Nitish Srivastava,,
4952,,5477,Junyuan Xie,,
239,0.200626,5478,Enhong Chen,b'5478',b'enhong chen'
4953,,5479,Jeffrey Dean,,
4954,,548,Mary Tabasko,,
4955,,5480,Greg Corrado,,
4956,,5481,Rajat Monga,,
4957,,5482,Kai Chen,,
4958,,5483,Matthieu Devin,,
4959,,5484,Mark Mao,,
14,0.269411,5485,Andrew Senior,b'1280',b'andrew w. senior'
4960,,5486,Paul Tucker,,
4961,,5487,Jinfeng Yi,,
4962,,5488,Shaili Jain,,
4963,,5489,Tianbao Yang,,
4964,,549,Wulfram Gerstner,,
4965,,5490,Abhimanyu Das,,
4966,,5491,Anirban Dasgupta,,
4967,,5492,Michel Besserve,,
4968,,5493,Kevin Tang,,
4969,,5494,Vignesh Ramanathan,,
4970,,5495,Rishabh Iyer,,
4971,,5496,Takayuki Osogami,,
4972,,5497,Shinsuke Koyama,,
4973,,5498,Mathieu Sinn,,
4974,,5499,Bei Chen,,
4975,,55,Joshua Chover,,
4976,,550,Candace A. Kamm,,
4977,,5500,Borja Balle,,
4978,,5501,Matthew Coudron,,
4979,,5502,Gilad Lerman,,
4980,,5503,Neil Houlsby,,
4981,,5504,Ferenc Huszar,,
4982,,5505,Hiroki Terashima,,
4983,,5506,Ryan Kiros,,
4984,,5507,Andrew Ziegler,,
4985,,5508,Eric Christiansen,,
4986,,5509,David Kriegman,,
4987,,551,Visakan Kadirkamanathan,,
4988,,5510,Marc Deisenroth,,
4989,,5511,Tatsuya Harada,,
4990,,5512,Yasuo Kuniyoshi,,
4991,,5513,Sterling Johnson,,
4992,,5514,Florian T. Pokorny,,
4993,,5515,Hedvig Kjellstr?m,,
4994,,5516,Danica Kragic,,
4995,,5517,Carl Ek,,
4996,,5518,Tobias Baumgartner,,
4997,,5519,Thanh Ngo,,
4998,,552,Mahesan Niranjan,,
4999,,5520,Yousef Saad,,
5000,,5521,Marcelo Fiori,,
5001,,5522,Pablo Mus?,,
5002,,5523,Nicolas Heess,,
5003,,5524,Anteo Smerieri,,
5004,,5525,Fran?ois Duport,,
5005,,5526,Yvon Paquot,,
5006,,5527,Marc Haelterman,,
5007,,5528,Serge Massar,,
5008,,5529,Walter Dempsey,,
5009,,5530,Ognjen Arandjelovic,,
5010,,5531,Amadou Ba,,
5011,,5532,Yannig Goude,,
5012,,5533,Pascal Pompey,,
5013,,5534,Joseph Wang,,
5014,,5535,Xavier Bresson,,
5015,,5536,Thomas Laurent,,
5016,,5537,David Uminsky,,
5017,,5538,James V. Brecht,,
5018,,5539,Dino Sejdinovic,,
5019,,554,Andreas V. M. Herz,,
5020,,5540,Heiko Strathmann,,
5021,,5541,Yuchen Zhang,,
5022,,5542,Pinghua Gong,,
5023,,5543,Will Zou,,
5024,,5544,Nan Li,,
5025,,5545,Jiseong Park,,
5026,,5546,Yun Fu,,
5027,,5547,Frank Park,,
5028,,5548,Hossein Azari,,
5029,,5549,David Parks,,
5030,,555,J. Leo van Hemmen,,
5031,,5550,Lirong Xia,,
5032,,5551,Andrew Delong,,
5033,,5552,Olga Veksler,,
5034,,5553,Anton Osokin,,
5035,,5554,Yuri Boykov,,
5036,,5555,Romain Caz?,,
5037,,5556,Mark Humphries,,
5038,,5557,Yudong Chen,,
5039,,5558,Yuekai Sun,,
5040,,5559,Michael Saunders,,
5041,,556,A. Zee,,
5042,,5560,Dan Ciresan,,
5043,,5561,Alessandro Giusti,,
5044,,5562,Luca M. Gambardella,,
5045,,5563,Brett Vintch,,
5046,,5564,Andrew Zaharia,,
5047,,5565,J Movshon,,
5048,,5567,Simon Lyons,,
5049,,5568,Simo S?rkk?,,
5050,,5569,Antoine Bordes,,
5051,,557,John Lazzaro,,
5052,,5570,Shusen Wang,,
5053,,5571,Oriol Vinyals,,
5054,,5572,Joonseok Lee,,
5055,,5573,Mingxuan Sun,,
5056,,5574,Matthew Loper,,
5057,,5575,Ralph Bourdoukan,,
5058,,5576,David Barrett,,
5059,,5577,Feng Cao,,
5060,,5578,Amir Sani,,
5061,,5579,Amy Greenwald,,
240,0.228641,558,Andrew Moore,b'558',b'andrew moore'
5062,,5580,Jiacui Li,,
5063,,5581,Eric Sodomka,,
5064,,5582,Zahra Zamani,,
5065,,5583,Kristian Kersting,,
5066,,5584,Katherine Chen,,
5067,,5585,Bojun Tu,,
5068,,5586,Youssef Mroueh,,
5069,,5587,Alex Schwing,,
5070,,5588,James Hensman,,
5071,,5589,Arthur Guez,,
5072,,559,Robert C. Frye,,
5073,,5590,Gary Huang,,
5074,,5591,Marwan Mattar,,
5075,,5592,Xiaolong Wang,,
5076,,5593,Liang Lin,,
241,0.875515,5594,Firdaus Janoos,b'5594',b'firdaus janoos'
5077,,5595,Weichang Li,,
5078,,5596,Niranjan Subrahmanya,,
5079,,5597,Istvan Morocz,,
5080,,5598,William Wells,,
5081,,5599,Dianne O'leary,,
5082,,56,Jacques J. Vidal,,
5083,,560,Kevin D. Cummings,,
5084,,5600,Brody Huval,,
5085,,5601,Bharath Bath,,
242,0.0416529,5602,S. Eslami,b'5602',b's. eslami'
5086,,5603,Pieter-jan Kindermans,,
5087,,5604,Hannes Verschore,,
5088,,5605,David Verstraeten,,
5089,,5606,Art Owen,,
5090,,5607,Emanuele Coviello,,
5091,,5608,Antoni B. Chan,,
5092,,5609,Tal Wagner,,
5093,,561,Edward A. Rietman,,
5094,,5610,Michael Paul,,
5095,,5611,Ren Xiaofeng,,
5096,,5612,Jes?s Cid-sueiro,,
5097,,5613,Madalina Fiterau,,
5098,,5614,Yi Zhen,,
5099,,5615,Du Tran,,
5100,,5616,Junsong Yuan,,
5101,,5617,Argyris Kalogeratos,,
5102,,5618,Aristidis Likas,,
5103,,5619,Won H. Kim,,
5104,,562,Volker Tresp,,
5105,,5620,Deepti Pachauri,,
5106,,5621,Charles Hatt,,
5107,,5622,Moo. K. Chung,,
5108,,5623,Mehrdad Mahdavi,,
5109,,5624,Angela Eigenstetter,,
5110,,5625,Bjorn Ommer,,
5111,,5626,Boris Lesner,,
5112,,5627,Dijun Luo,,
243,0.875515,5628,David Lopez-paz,b'5628',b'david lopez-paz'
5113,,5629,Dongho Kim,,
5114,,563,Henrik Fredholm,,
5115,,5630,Yanping Huang,,
5116,,5631,Timothy Hanks,,
5117,,5632,Mike Shadlen,,
5118,,5633,Aaron Wilson,,
5119,,5634,Maayan Harel,,
5120,,5635,Sen Yang,,
5121,,5636,Mohammad Norouzi,,
5122,,5637,Fang Han,,
5123,,5638,Tuo Zhao,,
5124,,5639,Volkmar Welker,,
5125,,564,Henrik Bohr,,
5126,,5640,Hankz H. Zhuo,,
5127,,5641,Subbarao Kambhampati,,
5128,,5642,Pieter Roelfsema,,
5129,,5643,Marius Pachitariu,,
5130,,5644,Tsuyoshi Ueno,,
5131,,5645,Felipe Trevizan,,
15,0.308444,5646,Manuela Veloso,b'1313',b'manuela m. veloso'
5132,,5647,Paul Vernaza,,
5133,,5648,David Belanger,,
5134,,5649,Alexandre Passos,,
5135,,565,Jakob Bohr,,
5136,,5650,Sebastian Riedel,,
5137,,5651,Tyagi Hemant,,
5138,,5652,Tingni Sun,,
5139,,5653,Alex Krizhevsky,,
5140,,5654,Krikamol Muandet,,
5141,,5655,Francesco Dinuzzo,,
5142,,5656,Francisco Ruiz,,
5143,,5657,Isabel Valera,,
5144,,5658,Carlos Blanco,,
5145,,5659,Elad Mezuman,,
5146,,566,S?ren Brunak,,
5147,,5660,Katja Hansen,,
5148,,5661,Matthias Rupp,,
5149,,5662,Franziska Biegler,,
5150,,5663,Alexandre Tkatchenko,,
5151,,5664,Anatole V. Lilienfeld,,
5152,,5665,Yunchao Gong,,
5153,,5666,Vishal Verma,,
5154,,5667,Lucas Theis,,
244,0.875515,5668,Jascha Sohl-dickstein,b'5668',b'jascha sohl-dickstein'
245,0.875515,5669,Shih-fu Chang,b'5669',b'shih-fu chang'
5155,,567,Rodney M. J. Cotterill,,
5156,,5670,Yuxuan Wang,,
5157,,5671,Nicholas Foti,,
246,0.410922,5672,Sinead Williamson,b'5672',b'sinead williamson'
5158,,5673,Dor Kedem,,
5159,,5674,Stephen Tyree,,
5160,,5675,Michael Horrell,,
5161,,5676,Tele Hao,,
5162,,5677,Weihao Kong,,
5163,,5678,Jianqiu Ji,,
5164,,5679,Jianmin Li,,
5165,,568,Benny Lautrup,,
5166,,5680,Qi Tian,,
5167,,5681,Yali Wang,,
5168,,5682,Furong Huang,,
5169,,5683,Stephane Gaiffas,,
5170,,5684,Ke Jiang,,
5171,,5685,Trung Nguyen,,
5172,,5686,Tomi Silander,,
5173,,5687,Tze Y. Leong,,
247,0.379375,5688,Anna Choromanska,b'5688',b'anna choromanska'
5174,,5689,Daniel Alexander,,
5175,,569,Steffen B. Petersen,,
5176,,57,John Haggerty,,
5177,,570,Eric I. Chang,,
5178,,571,Jean Pierre Raysz,,
102,0.875515,5713,Jonathan W. Pillow,b'2587',b'jonathan w. pillow'
5179,,572,Bernard Victorri,,
5180,,573,Hal McCartor,,
5181,,574,Charles Schley,,
5182,,575,Robert C. Williamson,,
5183,,576,Michiel O. Noordewier,,
248,0.34519,577,Geoffrey G. Towell,b'577',b'geoffrey g. towell'
5184,,578,Jude W. Shavlik,,
5185,,579,John L. Perry,,
5186,,58,Matthew A. Wilson,,
5187,,580,Douglas R. Baumgardt,,
5188,,581,Khalid Choukri,,
5189,,582,Terrence Fine,,
5190,,583,Juergen Schmidhuber,,
5191,,5837,Jan Grewe,,
5192,,5838,Jan Benda,,
5193,,584,John F. Kolen,,
240,0.228641,585,Andrew W. Moore,b'558',b'andrew moore'
5194,,586,John Allman,,
5195,,587,Geoffrey Fox,,
5196,,588,Wee Kheng Leow,,
5197,,589,Willard L. Miranker,,
5198,,59,Sherryl Tomboulian,,
5199,,590,Christian Darken,,
5200,,591,David Goodine,,
5201,,592,Lynette Hirschman,,
5202,,593,Joseph Polifroni,,
5203,,594,Stephanie Seneff,,
5204,,595,W. Thomas Miller III,,
5205,,596,Brian A. Box,,
5206,,597,Erich C. Whitney,,
5207,,598,James M. Glynn,,
5208,,599,Beatrice A. Golomb,,
5209,,6,Ralph Linsker,,
5210,,60,Anthony N. Michel,,
5211,,601,Geraldine Legendre,,
5212,,602,Yoshiro Miyata,,
5213,,603,John S. Baras,,
5214,,604,Anthony LaVigna,,
5215,,605,Jerome H. Friedman,,
5216,,606,Ah Chung Tsoi,,
5217,,607,R. A. Pearson,,
5218,,608,Michael L. Chuang,,
5219,,609,Alice M. Chiang,,
5220,,61,Jay A. Farrell,,
5221,,610,Gillian Marshall,,
5222,,611,Jan Tombs,,
5223,,612,Jim Christian,,
5224,,614,John K. Kruschke,,
5225,,615,Michael Gasser,,
5226,,616,Chan-Do Lee,,
5227,,617,Ajay Gupta,,
5228,,618,Wolfgang Maass,,
5229,,619,Ron Keesing,,
5230,,62,Wolfgang Porod,,
5231,,620,David G. Stork,,
5232,,621,Leonid Kruglyak,,
5233,,622,G. J. Kacmarcik,,
5234,,624,Ulrich Bodenhausen,,
5235,,625,A. Kramer,,
5236,,626,C. K. Sin,,
5237,,6268,Manuel Gomez Rodriguez,,
5238,,6269,Krzysztof M. Choromanski,,
5239,,627,R. Chu,,
5240,,6270,Kui Tang,,
233,0.00437793,6271,Shouyuan Chen,b'5422',b'chen chen'
5241,,6272,Michael R. Lyu,,
5242,,6273,Pavlo Lutsik,,
5243,,6274,Guy Van den Broeck,,
5244,,6275,Raphael Bailly,,
184,0.875515401363,6276,Yao-Liang Yu,b'4401',b'yao-liang yu'
5245,,6277,Haichao Zhang,,
5246,,6278,David Wipf,,
5247,,6279,Yu-Xiang Wang,,
5248,,628,P. K. Ko,,
5249,,6280,Troy Lee,,
5250,,6281,Adi Shraibman,,
5251,,6282,?zlem Aslan,,
5252,,6283,Hao Cheng,,
5253,,6284,Remi Gribonval,,
5254,,6285,Pierre Machart,,
5255,,6286,Mate Lengyel,,
5256,,6287,Subhaneil Lahiri,,
222,0.187044,6288,Evan W. Archer,b'5273',b'evan archer'
5257,,6289,Srini Turaga,,
5258,,629,Thomas B. Kepler,,
5259,,6290,Adam M. Packer,,
5260,,6291,Henry Dalgleish,,
5261,,6292,Noah Pettit,,
101,0.728008,6293,Michael Hausser,b'2583',b'michael h?usser'
141,0.187044,6294,Jakob Macke,b'3422',b'jakob h. macke'
5262,,6295,Amin Karbasi,,
5263,,6296,Amir Hesam Salavati,,
5264,,6297,Amin Shokrollahi,,
5265,,6298,Agnieszka Grabska-Barwinska,,
34,0.228641,6299,Peter Latham,b'1765',b'peter e. latham'
5266,,63,Ronald H. Silverman,,
5267,,630,L. F. Abbott,,
5268,,6300,Peter J. Sadowski,,
5269,,6301,Roger B. Grosse,,
5270,,6302,Chris J. Maddison,,
5271,,6303,Jeffrey W. Miller,,
5272,,6304,Matthew T. Harrison,,
140,0.875515,6305,Vikash K. Mansinghka,b'3410',b'vikash k. mansinghka'
5273,,6306,Tejas D. Kulkarni,,
5274,,6307,Yura N. Perov,,
7,0.144057,6308,Josh Tenenbaum,b'1188',b'joshua b. tenenbaum'
5275,,6309,Stefan Wager,,
5276,,631,Eve Marder,,
5277,,6310,Sida Wang,,
5278,,6311,Sam Patterson,,
246,0.410922,6312,Sinead A. Williamson,b'5672',b'sinead williamson'
5279,,6313,Steve N. MacEachern,,
86,0.875515,6314,Eric P. Xing,b'2328',b'eric p. xing'
5280,,6315,Arash Amini,,
5281,,6316,William J. Huggins,,
5282,,6317,Ben Shababo,,
5283,,6318,Brooks Paige,,
5284,,6319,Ari Pakman,,
5285,,632,Peter Dayan,,
5286,,6320,Nikhil Rao,,
5287,,6321,Christopher Cox,,
5288,,6322,Rob Nowak,,
5289,,6323,Jie Wang,,
5290,,6324,Wicher Bergsma,,
5291,,6325,James Cipar,,
5292,,6326,Henggang Cui,,
5293,,6327,Jin Kyu Kim,,
5294,,6328,Phillip B. Gibbons,,
5295,,6329,Garth A. Gibson,,
5296,,633,Todd Soukup,,
5297,,6330,Greg Ganger,,
5298,,6331,Qichao Que,,
220,0.544746,6332,Karthika Mohan,b'5246',b'karthik mohan'
5299,,6333,Judea Pearl,,
5300,,6334,Jin Tian,,
5301,,6335,Francis Bach,,
5302,,6336,Nils E. Napp,,
145,0.145951,6337,John Duchi,b'3453',b'john c. duchi'
133,0.875515,6338,Michael I. Jordan,b'330',b'michael i. jordan'
5303,,6339,Ilya O. Tolstikhin,,
5304,,634,Kenney Ng,,
215,0.875515,6340,Po-Ling Loh,b'5202',b'po-ling loh'
5305,,6341,Nati Linial,,
99,0.875515,6342,Shai Shalev-Shwartz,b'2554',b'shai shalev-shwartz'
5306,,6343,Harikrishna Narasimhan,,
83,0.875515,6344,Nicol? Cesa-Bianchi,b'2277',b'nicol? cesa-bianchi'
5307,,6345,Dan Russo,,
5308,,6346,Jacob Abernethy,,
5309,,6347,Rishabh K. Iyer,,
249,0.875515,6348,Peter L. Bartlett,b'646',b'peter l. bartlett'
5310,,6349,Rafael Frongillo,,
5311,,635,W. Geoffrey Owen,,
5312,,6350,Anirban Roychowdhury,,
5313,,6351,Leonardo Jost,,
5314,,6352,Syama Sundar Rangapuram,,
92,0.875515,6353,Ran Gilad-Bachrach,b'2447',b'ran gilad-bachrach'
5315,,6354,Raja Hafiz Affandi,,
5316,,6356,Prashanth L.A.,,
5317,,6357,Beomjoon Kim,,
198,0.784474,6358,Amir massoud Farahmand,b'4865',b'amir-massoud farahmand'
5318,,6359,Eshcar Hillel,,
5319,,636,Janet Wiles,,
5320,,6360,Zohar S. Karnin,,
5321,,6361,Ronny Lempel,,
5322,,6362,Oren Somekh,,
5323,,6363,Daniel Bartz,,
5324,,6364,Wojciech Samek,,
5325,,6365,Duncan Blythe,,
204,0.875515,6366,Cho-Jui Hsieh,b'4972',b'cho-jui hsieh'
205,0.534746,6367,Matyas A. Sustik,b'4973',b'm?ty?s a. sustik'
115,0.875515,6368,Inderjit S. Dhillon,b'2852',b'inderjit s. dhillon'
129,0.875515,6369,Pradeep K. Ravikumar,b'3253',b'pradeep k. ravikumar'
5326,,637,Michael S. Humphreys,,
5327,,6370,Russell Poldrack,,
5328,,6371,Vamsi K. Ithapu,,
5329,,6372,Qinyuan Sun,,
5330,,6373,Sterling C. Johnson,,
5331,,6374,Pablo Sprechmann,,
5332,,6375,Pablo Muse,,
5333,,6376,Karen Simonyan,,
5334,,6377,Gilles Louppe,,
5335,,6378,Louis Wehenkel,,
5336,,6379,Antonio Sutera,,
5337,,638,John D. Bain,,
5338,,6380,Pierre Geurts,,
5339,,6381,Nathaniel J. Smith,,
5340,,6382,Michael Frank,,
5341,,6383,Hristo S. Paskov,,
5342,,6384,Robert West,,
5343,,6385,John C. Mitchell,,
5344,,6386,Crystal Maung,,
5345,,6387,Haim Schweitzer,,
5346,,6388,Ke Hou,,
5347,,6389,Zirui Zhou,,
5348,,639,Simon Dennis,,
5349,,6390,Anthony Man-Cho So,,
5350,,6391,Zhi-Quan Luo,,
5351,,6392,Rie Johnson,,
153,0.875515,6393,Brendan McMahan,b'3759',b'brendan mcmahan'
5352,,6394,Lijun Zhang,,
5353,,6395,Martin Mevissen,,
5354,,6396,Emanuele Ragnoli,,
5355,,6397,Jia Yuan Yu,,
169,0.410922,6398,Joshua T. Vogelstein,b'4067',b'joshua vogelstein'
175,0.875515,6399,David B. Dunson,b'4185',b'david b. dunson'
5356,,64,Andrew S. Noetzel,,
5357,,640,Eduardo D. Sontag,,
5358,,6400,Alessandro Rudi,,
5359,,6401,Guillermo D. Canas,,
149,0.187044,6402,Fabian Sinz,b'3607',b'fabian h. sinz'
5360,,6403,Anna Stockl,,
5361,,6404,Christophe Schulke,,
5362,,6405,Francesco Caltagirone,,
5363,,6406,Florent Krzakala,,
250,0.875515,6407,Lenka Zdeborov?,b'6407',b'lenka zdeborov?'
5364,,6408,Murat A. Erdogdu,,
5365,,6409,Jinwoo Shin,,
5366,,641,Amnon Shashua,,
192,0.308444,6410,Andrew E. Gelfand,b'4625',b'andrew gelfand'
5367,,6411,Misha Chertkov,,
5368,,6412,Daniel S. Levine,,
5369,,6413,Jonathan P. How,,
5370,,6414,Yifei Ma,,
251,0.875515,6415,Jeff Schneider,b'6415',b'jeff schneider'
5371,,6416,Ali Borji,,
5372,,6417,Wenjie Luo,,
5373,,6418,Zheng Wen,,
5374,,6419,Brian Eriksson,,
5375,,642,Shimon Ullman,,
5376,,6420,S. Muthukrishnan,,
225,0.269411,6421,Anand D. Sarwate,b'5330',b'anand sarwate'
5377,,6422,Jaime Carbonell,,
5378,,6423,Nguyen Viet Cuong,,
5379,,6424,Kian Ming A. Chai,,
5380,,6425,Hai Leong Chieu,,
5381,,6426,Tim Roughgarden,,
5382,,6427,Jukka Corander,,
5383,,6428,Tomi Janhunen,,
5384,,6429,Jussi Rintanen,,
5385,,643,Sanjay Biswas,,
5386,,6430,Henrik Nyman,,
5387,,6431,Johan Pensar,,
5388,,6432,Jie Liu,,
5389,,6433,Subhransu Maji,,
5390,,6434,Khaled S. Refaat,,
5391,,6435,Andreas Stuhlm?ller,,
5392,,6436,Jacob Taylor,,
5393,,6437,Philipp Batz,,
5394,,6438,Michael C. Hughes,,
5395,,6439,Erik Sudderth,,
5396,,644,Anthony J. R. Heading,,
5397,,6440,Asrar Ahmed,,
5398,,6441,Pradeep Varakantham,,
5399,,6442,Yossiri Adulyasak,,
5400,,6443,Patrick Jaillet,,
5401,,6444,Gunnar Kedenburg,,
5402,,6445,Raphael Fonteneau,,
5403,,6446,Remi Munos,,
5404,,6447,Alexander Zimin,,
5405,,6448,Yasin Abbasi,,
5406,,6449,Csaba Szepesvari,,
5407,,645,Joachim Utans,,
5408,,6450,Shahin Shahrampour,,
5409,,6451,Ali Jadbabaie,,
5410,,6452,David Blei,,
5411,,6453,Fang Zhao,,
5412,,6454,Yongzhen Huang,,
235,0.325135,6455,Liang Wang,b'5441',b'liangliang wang'
5413,,6456,Tieniu Tan,,
5414,,6457,Tamara Broderick,,
5415,,6458,Nicholas Boyd,,
5416,,6459,Ashia C. Wilson,,
249,0.875515,646,Peter L. Bartlett,b'646',b'peter l. bartlett'
5417,,6460,Jianfei Chen,,
158,0.875515,6461,Jun Zhu,b'3840',b'jun zhu'
5418,,6462,Zi Wang,,
5419,,6463,Xun Zheng,,
5420,,6464,Daniel J. Hsu,,
5421,,6465,Majid Janzamin,,
5422,,6466,Martin Azizyan,,
5423,,6467,Srivatsan Narayanan,,
5424,,6468,Fajwel Fogel,,
117,0.875515401363,6469,Alexandre D'Aspremont,b'2889',"b""alexandre d'aspremont"""
5425,,647,Steve Renals,,
5426,,6470,Srikrishna Sridhar,,
5427,,6471,Ce Zhang,,
5428,,6472,Daniel L. Yamins,,
5429,,6473,Ha Hong,,
5430,,6474,James J. DiCarlo,,
5431,,6475,Nicholas Priebe,,
5432,,6476,Zhuo Wang,,
22,0.875515401363,6477,Daniel D. Lee,b'6477',b'daniel d. lee'
5433,,6478,David Pfau,,
5434,,6479,Eftychios A. Pnevmatikakis,,
5435,,648,Horacio Franco,,
5436,,6480,Hossein Azari Soufiani,,
5437,,6481,William Chen,,
5438,,6482,Hansheng Diao,,
5439,,6483,Zhenyu Lai,,
5440,,6484,Miao Xu,,
138,0.875515,6485,Zhi-Hua Zhou,b'3380',b'zhi-hua zhou'
5441,,6486,Brian McWilliams,,
252,0.875515401363,6487,Joachim M. Buhmann,b'968',b'joachim m. buhmann'
5442,,6488,Hiroshi Mamitsuka,,
5443,,6489,Roee Litman,,
5444,,649,Michael Cohen,,
5445,,6490,Tal Ben Yakar,,
5446,,6491,Alexander M. Bronstein,,
5447,,6492,Divyanshu Vats,,
5448,,6493,Aaron van den Oord,,
5449,,6494,Sander Dieleman,,
5450,,6495,Adrien Todeschini,,
186,0.714131,6496,Fran?ois Caron,b'4438',b'francois caron'
5451,,6497,Marie Chavent,,
5452,,6498,James Y. Zou,,
5453,,6499,Byungkon Kang,,
5454,,65,Clifford Lau,,
5455,,650,James T. Buchanan,,
5456,,6500,Christina E. Lee,,
5457,,6501,Asuman Ozdaglar,,
5458,,6502,Kareem Amin,,
5459,,6503,Ziteng Wang,,
5460,,6504,Kai Fan,,
5461,,6505,Jiaqi Zhang,,
5462,,6506,Abhradeep Guha Thakurta,,
5463,,6507,Adam Smith,,
5464,,6508,Staal A. Vinterbo,,
5465,,6509,Soravit Changpinyo,,
5466,,651,Jakob Bernasconi,,
5467,,6510,Kuan Liu,,
5468,,6511,Jose Bento,,
5469,,6512,Nate Derbinsky,,
5470,,6513,Javier Alonso-Mora,,
5471,,6514,Behnam Neyshabur,,
5472,,6515,Yury Makarychev,,
5473,,6516,Payman Yadollahpour,,
5474,,6517,Leonid Boytsov,,
5475,,6518,Bilegsaikhan Naidan,,
5476,,6519,James Martens,,
226,0.308444,652,Karl Gustafson,b'534',b'karl e. gustafson'
5477,,6520,Arkadev Chattopadhya,,
57,0.228641,6521,Toni Pitassi,b'1998',b'toniann pitassi'
5478,,6522,Richard Zemel,,
5479,,6523,Tomas Mikolov,,
5480,,6524,Greg S. Corrado,,
5481,,6525,Jeff Dean,,
213,0.228641,6526,Yann Dauphin,b'5161',b'yann n. dauphin'
5482,,6527,Li Yao,,
5483,,6528,Guillaume Alain,,
5484,,6529,Mehdi Mirza,,
5485,,653,Emad N. Eskandar,,
75,0.34519,6530,Aaron Courville,b'2205',b'aaron c. courville'
5486,,6531,Misha Denil,,
5487,,6532,Babak Shakibi,,
5488,,6533,Laurent Dinh,,
144,0.875515,6534,Marc'Aurelio Ranzato,b'3446',"b""marc'aurelio ranzato"""
5489,,6535,Yichuan Tang,,
5490,,6536,Milind Ganjoo,,
5491,,6537,Andrew Ng,,
5492,,6538,Danqi Chen,,
5493,,6539,Forest Agostinelli,,
5494,,654,Barry J. Richmond,,
5495,,6540,Michael R. Anderson,,
5496,,6541,Hanlin Goh,,
5497,,6542,Nicolas Thome,,
5498,,6543,Matthieu Cord,,
5499,,6544,Joo-Hwee Lim,,
5500,,6545,Jimmy Ba,,
253,0.875515,6546,Brendan Frey,b'6546',b'brendan frey'
5501,,6547,Andy Cotter,,
5502,,6548,Alexander J. Smola,,
5503,,6549,Ioannis Mitliagkas,,
5504,,655,Lance M. Optican,,
5505,,6550,Edo Liberty,,
5506,,6551,Xinghao Pan,,
5507,,6552,Joseph E. Gonzalez,,
5508,,6553,Baharan Mirzasoleiman,,
5509,,6554,Rik Sarkar,,
5510,,6555,Xiaoqin Zhang,,
5511,,6556,Di Wang,,
5512,,6557,Zhengyuan Zhou,,
5513,,6558,Praneeth Netrapalli,,
254,0.34519,6559,Matthew Johnson,b'6559',b'matthew johnson'
5514,,656,Troels W. Kj?r,,
5515,,6560,James Saunderson,,
64,0.228641,6561,Alan Willsky,b'2057',b'alan s. willsky'
5516,,6562,Alfredo Kalaitzis,,
5517,,6563,Raif Rustamov,,
5518,,6564,Thiago B. Costa,,
5519,,6565,Stanley H. Chan,,
5520,,6566,Myunghwan Kim,,
